type,time,latitude,longitude,altitude (m),speed (km/h),pace (min/km),course,distance (km),distance_interval (m),eos,color,name,desc
T,09:13:40,52.36145181,4.951015273,7.5,1.6,38.43,318.9,0.556,0.43,,,,
T,09:13:41,52.36145424,4.951012088,7.4,1.2,48.06,321.3,0.556,0.35,,,,
T,09:13:42,52.36145717,4.951010328,7.7,1.3,47.93,339.9,0.557,0.35,,,,
T,09:13:43,52.36146002,4.951009406,7.3,1.2,51.55,348.8,0.557,0.32,,,,
T,09:13:44,52.36146371,4.951009154,7.3,1.5,40.58,357.6,0.558,0.41,,,,
T,09:13:45,52.36146681,4.951009238,7.1,1.2,48.29,0.9,0.558,0.35,,,,
T,09:13:46,52.36146857,4.951007059,7.1,0.9,67.81,322.9,0.558,0.25,,,,
T,09:13:47,52.36146882,4.951006891,7.3,0.1,551.42,337.9,0.558,0.03,,,,
T,09:13:48,52.36147092,4.951009154,7.6,1,59.63,33.4,0.558,0.28,,,,
T,09:13:49,52.36147502,4.951006388,7.4,1.8,33.71,337.6,0.559,0.49,,,,
T,09:13:50,52.36147679,4.951001443,8.1,1.4,42.77,300.2,0.559,0.39,,,,
T,09:13:51,52.36147352,4.951004377,7.9,1.5,40.16,151.3,0.56,0.42,,,,
T,09:13:52,52.36147008,4.951007897,7.6,1.6,36.92,148,0.56,0.45,,,,
T,09:13:53,52.36146379,4.951008148,7.9,2.5,23.82,178.6,0.561,0.7,,,,
T,09:13:54,52.36145491,4.951004712,7.5,3.7,16.4,193.3,0.562,1.02,,,,
T,09:13:55,52.36144871,4.951002952,8.1,2.5,23.79,189.8,0.563,0.7,,,,
T,09:13:56,52.36144569,4.951002784,8.3,1.2,49.61,181.9,0.563,0.34,,,,
T,09:13:57,52.36144208,4.95100094,8.2,1.5,39.66,197.4,0.563,0.42,,,,
T,09:13:58,52.36145231,4.950999934,8.2,4.1,14.62,356.6,0.565,1.14,,,,
T,09:13:59,52.36145658,4.950997504,7.9,1.8,33.09,340.9,0.565,0.5,,,,
T,09:14:00,52.3614534,4.950994821,7.8,1.4,41.8,207.2,0.565,0.4,,,,
T,09:14:01,52.36145482,4.950990714,7.9,1.2,51.82,299.6,0.566,0.32,,,,
T,09:14:02,52.36145675,4.950988451,7.7,1,63.09,324.4,0.566,0.26,,,,
T,09:14:03,52.36145784,4.950985182,7.9,0.9,65.73,298.6,0.566,0.25,,,,
T,09:14:04,52.36145985,4.950983254,8.1,0.9,64.22,329.7,0.567,0.26,,,,
T,09:14:05,52.36146103,4.950978141,8.2,1.3,44.81,290.6,0.567,0.37,,,,
T,09:14:06,52.36146178,4.950977303,7.8,0.4,164.16,325.8,0.567,0.1,,,,
T,09:14:07,52.36146371,4.950975375,7.8,0.9,66.26,328.6,0.567,0.25,,,,
T,09:14:08,52.36146337,4.950970095,7.6,1.3,46.08,264.1,0.568,0.36,,,,
T,09:14:09,52.36146354,4.950968586,7.6,0.4,159.54,280.3,0.568,0.1,,,,
T,09:14:10,52.36146019,4.950966155,7.6,1.5,40.83,203.9,0.568,0.41,,,,
T,09:14:11,52.36145759,4.9509623,8.2,1.4,42.67,222.2,0.569,0.39,,,,
T,09:14:12,52.36146036,4.950953918,8.2,2.3,25.69,298.4,0.569,0.65,,,,
T,09:14:13,52.36146187,4.950944027,7.9,2.5,24,284,0.57,0.69,,,,
T,09:14:14,52.36146203,4.950933047,8.2,2.7,22.27,271.4,0.571,0.75,,,,
T,09:14:15,52.36146354,4.950917456,8.4,3.9,15.5,279,0.572,1.08,,,,
T,09:14:16,52.36146589,4.95090438,8.4,3.3,17.95,286.4,0.573,0.93,,,,
T,09:14:17,52.36146681,4.950894238,8.1,2.5,23.86,278.5,0.573,0.7,,,,
T,09:14:18,52.36146748,4.950887868,8.2,1.6,37.85,279.8,0.574,0.44,,,,
T,09:14:19,52.36146958,4.950878983,7.9,2.3,25.7,291.1,0.574,0.65,,,,
T,09:14:20,52.36147117,4.950871775,7.9,1.9,31.92,289.9,0.575,0.52,,,,
T,09:14:21,52.36147025,4.950866662,8,1.3,45.9,253.5,0.575,0.36,,,,
T,09:14:22,52.36147125,4.950860962,7.5,1.5,41.24,286.1,0.576,0.4,,,,
T,09:14:23,52.36147259,4.950854424,8.2,1.7,35.48,288.6,0.576,0.47,,,,
T,09:14:24,52.3614715,4.950849228,7.5,1.3,44.54,251.1,0.577,0.37,,,,
T,09:14:25,52.36146824,4.950844115,8.3,1.8,33.09,223.7,0.577,0.5,,,,
T,09:14:26,52.36146631,4.950837828,8.1,1.7,34.8,243.3,0.578,0.48,,,,
T,09:14:27,52.36146497,4.950828441,7.8,2.4,25.38,256.8,0.578,0.66,,,,
T,09:14:28,52.36146539,4.950820813,7.8,1.9,31.95,275.1,0.579,0.52,,,,
T,09:14:29,52.36146597,4.950815868,8.1,1.2,48.57,281,0.579,0.34,,,,
T,09:14:30,52.36146882,4.950814024,8.5,1.2,48.86,338.4,0.579,0.34,,,,
T,09:14:31,52.36147075,4.950812012,8.1,0.9,65.48,327.5,0.58,0.25,,,,
T,09:14:32,52.36146933,4.950812347,8.1,0.6,104.04,171.8,0.58,0.16,,,,
T,09:14:33,52.36146941,4.950811844,7.7,0.1,469.41,285.3,0.58,0.04,,,,
T,09:14:34,52.36147025,4.950809246,8,0.7,83.3,297.8,0.58,0.2,,,,
T,09:14:35,52.36147109,4.95080648,8,0.8,79.27,296.4,0.58,0.21,,,,
T,09:14:36,52.36147234,4.950804049,7.8,0.8,76.88,310.3,0.58,0.22,,,,
T,09:14:37,52.3614731,4.950801954,8,0.6,100.65,300.5,0.581,0.17,,,,
T,09:14:38,52.36147343,4.950799691,7.8,0.6,105.07,283.6,0.581,0.16,,,,
T,09:14:39,52.36147352,4.950796841,8,0.7,85.75,272.8,0.581,0.19,,,,
T,09:14:40,52.36147318,4.950794661,7.7,0.6,108.88,255.9,0.581,0.15,,,,
T,09:14:41,52.36147259,4.950793656,8.2,0.3,176.09,226.3,0.581,0.09,,,,
T,09:14:42,52.36147192,4.950792398,7.6,0.4,146.73,228.9,0.581,0.11,,,,
T,09:14:43,52.36147125,4.950791812,7.9,0.3,196.89,208.1,0.581,0.08,,,,
T,09:14:44,52.36147092,4.950791979,7.7,0.1,427.15,163,0.581,0.04,,,,
T,09:14:45,52.36147041,4.950793237,7.7,0.4,162.9,123.2,0.582,0.1,,,,
T,09:14:46,52.36147075,4.950790219,7.8,0.8,79.78,280.3,0.582,0.21,,,,
T,09:14:47,52.36147125,4.950788291,7.8,0.5,116.75,293.1,0.582,0.14,,,,
T,09:14:48,52.36147201,4.950788375,8.3,0.3,198.08,3.9,0.582,0.08,,,,
T,09:14:49,52.36147234,4.950788962,8.2,0.2,304.82,46.9,0.582,0.05,,,,
T,09:14:50,52.36147218,4.950789297,8.4,0.1,565.06,129.3,0.582,0.03,,,,
T,09:14:51,52.36147209,4.950790722,8.1,0.4,170.91,95.5,0.582,0.1,,,,
T,09:14:52,52.36147259,4.950792398,8.2,0.5,131.05,63.8,0.582,0.13,,,,
T,09:14:53,52.36147326,4.950793991,8.3,0.5,126.57,55.4,0.582,0.13,,,,
T,09:14:54,52.36147368,4.950795416,8.1,0.4,154.76,64.3,0.583,0.11,,,,
T,09:14:55,52.36147368,4.950796757,8.1,0.3,182.43,90,0.583,0.09,,,,
T,09:14:56,52.36147444,4.950797008,8.3,0.3,194.56,11.5,0.583,0.09,,,,
T,09:14:57,52.36147536,4.950796673,8.3,0.4,158.57,347.5,0.583,0.11,,,,
T,09:14:58,52.36147603,4.950796254,8.1,0.3,208.6,339.1,0.583,0.08,,,,
T,09:14:59,52.36147737,4.95079617,8.1,0.5,111.6,357.8,0.583,0.15,,,,
T,09:15:00,52.36147846,4.950796086,7.9,0.4,137.3,357.3,0.583,0.12,,,,
T,09:15:01,52.36148039,4.950795248,8.3,0.8,75.08,345.1,0.583,0.22,,,,
T,09:15:02,52.3614814,4.950794913,8.2,0.4,145.91,348.5,0.584,0.11,,,,
T,09:15:03,52.36148307,4.95079441,8.4,0.7,87.88,349.6,0.584,0.19,,,,
T,09:15:04,52.36148492,4.950795248,8.3,0.8,78.25,15.5,0.584,0.21,,,,
T,09:15:05,52.36148592,4.95079508,8,0.4,148.15,354.2,0.584,0.11,,,,
T,09:15:06,52.36148743,4.950794075,8.5,0.7,91.91,337.8,0.584,0.18,,,,
T,09:15:07,52.3614902,4.95079332,8,1.1,53.41,350.5,0.585,0.31,,,,
T,09:15:08,52.36149187,4.950789548,8.2,1.1,52.49,306,0.585,0.32,,,,
T,09:15:09,52.36149162,4.950784855,8,1.2,51.92,265,0.585,0.32,,,,
T,09:15:10,52.36149036,4.950778652,8.3,1.6,37.44,251.6,0.586,0.45,,,,
T,09:15:11,52.36149129,4.950772952,7.8,1.4,41.5,284.8,0.586,0.4,,,,
T,09:15:12,52.36149447,4.950764151,8,2.5,23.93,300.7,0.587,0.7,,,,
T,09:15:13,52.36149506,4.950756859,8.2,1.8,33.26,277.5,0.587,0.5,,,,
T,09:15:14,52.36149648,4.950750321,8.2,1.7,35.25,289.6,0.588,0.47,,,,
T,09:15:15,52.36149623,4.950743197,7.7,1.8,34.28,266.7,0.588,0.49,,,,
T,09:15:16,52.36149489,4.950737413,7.9,1.5,39.56,249.2,0.589,0.42,,,,
T,09:15:17,52.36149355,4.950733725,7.9,1.1,57.04,239.2,0.589,0.29,,,,
T,09:15:18,52.36149405,4.950727187,7.7,1.6,37.13,277.2,0.589,0.45,,,,
T,09:15:19,52.36149615,4.950722074,7.8,1.5,39.76,303.9,0.59,0.42,,,,
T,09:15:20,52.36149833,4.950721068,7.7,0.9,66.14,344.3,0.59,0.25,,,,
T,09:15:21,52.36149682,4.950723248,8.2,0.8,74.37,138.6,0.59,0.22,,,,
T,09:15:22,52.36149263,4.950725846,8,1.8,33.41,159.3,0.591,0.5,,,,
T,09:15:23,52.36149187,4.950721571,8.5,1.1,54.99,253.9,0.591,0.3,,,,
T,09:15:24,52.36148994,4.950719979,7.7,0.9,69.33,206.8,0.591,0.24,,,,
T,09:15:25,52.3614886,4.950720733,8.6,0.6,105.6,161,0.591,0.16,,,,
T,09:15:26,52.3614902,4.950711094,8.5,2.4,24.5,285.1,0.592,0.68,,,,
T,09:15:27,52.36148994,4.950703215,7.6,1.9,31.01,267,0.593,0.54,,,,
T,09:15:28,52.36148869,4.950695755,7.7,1.9,31.62,254.6,0.593,0.53,,,,
T,09:15:29,52.36148886,4.950687205,8.6,2.1,28.6,271.8,0.594,0.58,,,,
T,09:15:30,52.36149053,4.95067874,8.1,2.2,27.5,288,0.594,0.61,,,,
T,09:15:31,52.36148743,4.950672118,8.3,2,29.34,232.5,0.595,0.57,,,,
T,09:15:32,52.36148433,4.950664407,8.2,2.3,26.52,236.6,0.596,0.63,,,,
T,09:15:33,52.36148525,4.950652337,7.6,3,20.11,277.1,0.596,0.83,,,,
T,09:15:34,52.36148424,4.950641608,8.2,2.7,22.54,261.3,0.597,0.74,,,,
T,09:15:35,52.36148399,4.950632639,8.1,2.2,27.25,267.4,0.598,0.61,,,,
T,09:15:36,52.36148366,4.950622665,8.2,2.4,24.49,266.8,0.598,0.68,,,,
T,09:15:37,52.3614814,4.950612858,8.5,2.6,23.34,249.3,0.599,0.71,,,,
T,09:15:38,52.36147813,4.950606907,8.2,2,30.6,228,0.6,0.54,,,,
T,09:15:39,52.36147947,4.950598106,8.3,2.2,26.98,284,0.6,0.62,,,,
T,09:15:40,52.36147972,4.95059249,8.2,1.4,43.45,274.2,0.601,0.38,,,,
T,09:15:41,52.36147787,4.950586455,8.1,1.7,36.27,243.4,0.601,0.46,,,,
T,09:15:42,52.36147746,4.950582851,8.2,0.9,66.69,259.2,0.601,0.25,,,,
T,09:15:43,52.36148056,4.950572625,7.9,2.8,21.44,296.4,0.602,0.78,,,,
T,09:15:44,52.36148458,4.950559298,8,3.6,16.46,296.3,0.603,1.01,,,,
T,09:15:45,52.36148525,4.950546222,8.1,3.2,18.65,274.8,0.604,0.89,,,,
T,09:15:46,52.36148827,4.950526776,7.9,4.9,12.2,284.3,0.605,1.37,,,,
T,09:15:47,52.36148835,4.950511772,8.9,3.7,16.31,270.5,0.606,1.02,,,,
T,09:15:48,52.36149129,4.950496349,8.3,4,15.15,287.3,0.608,1.1,,,,
T,09:15:49,52.36149422,4.950482771,8.5,3.5,16.99,289.5,0.609,0.98,,,,
T,09:15:50,52.36149833,4.950467432,8,4.1,14.61,293.7,0.61,1.14,,,,
T,09:15:51,52.36149958,4.950456284,8.3,2.8,21.58,280.5,0.61,0.77,,,,
T,09:15:52,52.36150042,4.9504505,8.4,1.5,41.16,283.4,0.611,0.4,,,,
T,09:15:53,52.36151065,4.950419655,8.3,8.6,6.97,298.5,0.613,2.39,,,,
T,09:15:54,52.36151132,4.950413285,8.5,1.6,37.85,279.8,0.614,0.44,,,,
T,09:15:55,52.3615135,4.950403226,8.1,2.6,22.93,289.5,0.614,0.73,,,,
T,09:15:56,52.36151693,4.950388055,8.8,4,15.12,290.4,0.616,1.1,,,,
T,09:15:57,52.3615197,4.95037456,8.4,3.5,17.19,288.6,0.616,0.97,,,,
T,09:15:58,52.36151953,4.950360227,8.6,3.5,17.07,268.9,0.617,0.98,,,,
T,09:15:59,52.36152205,4.95034581,8.6,3.7,16.32,285.9,0.618,1.02,,,,
T,09:16:00,52.36152247,4.950337345,8.4,2.1,28.81,274.6,0.619,0.58,,,,
T,09:16:01,52.36152372,4.950329969,8.2,1.9,31.95,285.6,0.62,0.52,,,,
T,09:16:02,52.36152398,4.950321419,8.1,2.1,28.58,272.8,0.62,0.58,,,,
T,09:16:03,52.36152431,4.950308595,8.5,3.1,19.06,272.5,0.621,0.87,,,,
T,09:16:04,52.36152565,4.950303901,8.2,1.3,47.23,295.1,0.621,0.35,,,,
T,09:16:05,52.36153102,4.950290658,7.9,3.9,15.41,303.6,0.622,1.08,,,,
T,09:16:06,52.36153428,4.950276995,8.1,3.6,16.68,291.4,0.623,1,,,,
T,09:16:07,52.36153713,4.950265931,8.3,2.9,20.38,292.9,0.624,0.82,,,,
T,09:16:08,52.36153688,4.950262578,7.9,0.8,72.43,263,0.625,0.23,,,,
T,09:16:09,52.36153755,4.950255454,8,1.8,33.94,278.8,0.625,0.49,,,,
T,09:16:10,52.36153965,4.950249922,8.5,1.6,37.61,301.8,0.625,0.44,,,,
T,09:16:11,52.36154141,4.950249167,8.3,0.7,82.31,345.3,0.626,0.2,,,,
T,09:16:12,52.36154392,4.950254196,8.3,1.6,37.68,50.7,0.626,0.44,,,,
T,09:16:13,52.36154719,4.950257465,8.1,1.5,39.08,31.4,0.627,0.43,,,,
T,09:16:14,52.36154996,4.950259645,8.3,1.2,48.77,25.7,0.627,0.34,,,,
T,09:16:15,52.36155314,4.950260064,8.3,1.3,46.87,4.6,0.627,0.36,,,,
T,09:16:16,52.36155608,4.950258723,8.1,1.2,49.17,344.4,0.628,0.34,,,,
T,09:16:17,52.36155616,4.950258387,8.3,0.1,675.71,292.3,0.628,0.02,,,,
T,09:16:18,52.36155767,4.950259561,8.5,0.7,89.64,25.4,0.628,0.19,,,,
T,09:16:19,52.36155708,4.950264925,8.4,1.3,44.9,100.2,0.628,0.37,,,,
T,09:16:20,52.36155851,4.950268529,8.1,1.1,57.02,57.1,0.628,0.29,,,,
T,09:16:21,52.36155725,4.950270206,8.5,0.7,92.29,140.8,0.629,0.18,,,,
T,09:16:22,52.36156094,4.950267523,8.1,1.6,37.1,336.1,0.629,0.45,,,,
T,09:16:23,52.36156245,4.950263333,8.3,1.2,50.32,300.5,0.629,0.33,,,,
T,09:16:24,52.36156505,4.950259561,8.9,1.4,43.09,318.4,0.63,0.39,,,,
T,09:16:25,52.36156882,4.950256124,8.7,1.7,34.68,330.9,0.63,0.48,,,,
T,09:16:26,52.36157351,4.950254783,8.4,1.9,31.43,350.1,0.631,0.53,,,,
T,09:16:27,52.36157661,4.950254112,8.8,1.3,47.88,352.5,0.631,0.35,,,,
T,09:16:28,52.3615772,4.950254112,8.9,0.2,255.25,0,0.631,0.07,,,,
T,09:16:29,52.36158508,4.95025604,8.7,3.2,18.8,8.5,0.632,0.89,,,,
T,09:16:30,52.36159011,4.950260566,9.1,2.3,26.09,28.8,0.633,0.64,,,,
T,09:16:31,52.36159472,4.950259309,8.7,1.9,32.05,350.5,0.633,0.52,,,,
T,09:16:32,52.36160092,4.950256376,8.7,2.6,23.19,343.9,0.634,0.72,,,,
T,09:16:33,52.36160595,4.950248413,8.5,2.8,21.38,316,0.635,0.78,,,,
T,09:16:34,52.36160838,4.950240115,8.6,2.3,26.6,295.6,0.635,0.63,,,,
T,09:16:35,52.36161207,4.950231817,8.7,2.5,23.86,306,0.636,0.7,,,,
T,09:16:36,52.36161383,4.950225698,8.5,1.7,36.19,295.2,0.637,0.46,,,,
T,09:16:37,52.36161131,4.950222345,8.2,1.3,46.14,219.2,0.637,0.36,,,,
T,09:16:38,52.36161215,4.950217065,8.5,1.3,44.85,284.6,0.637,0.37,,,,
T,09:16:39,52.36161634,4.950206419,8.3,3.1,19.33,302.8,0.638,0.86,,,,
T,09:16:40,52.36161777,4.950196194,8.3,2.6,23.33,282.9,0.639,0.71,,,,
T,09:16:41,52.36162229,4.950188398,8.3,2.6,22.77,313.6,0.64,0.73,,,,
T,09:16:42,52.36162531,4.950178508,8.2,2.7,22.14,296.5,0.64,0.75,,,,
T,09:16:43,52.3616285,4.950170461,8.3,2.3,25.53,303,0.641,0.65,,,,
T,09:16:44,52.36162825,4.950164426,8.8,1.5,40.45,266.1,0.641,0.41,,,,
T,09:16:45,52.36162799,4.950155206,8.8,2.3,26.51,267.4,0.642,0.63,,,,
T,09:16:46,52.36163001,4.950151099,8.2,1.3,46.51,308.7,0.642,0.36,,,,
T,09:16:47,52.3616347,4.95014389,8.1,2.6,23.25,316.8,0.643,0.72,,,,
T,09:16:48,52.36163797,4.950138778,8,1.8,33.09,316.3,0.644,0.5,,,,
T,09:16:49,52.36163671,4.95012939,7.8,2.4,25.46,257.6,0.644,0.65,,,,
T,09:16:50,52.36163428,4.950116482,8,3.3,18.12,252.9,0.645,0.92,,,,
T,09:16:51,52.36163554,4.950100305,8.7,4,15,277.3,0.646,1.11,,,,
T,09:16:52,52.36163881,4.95008681,8.6,3.6,16.86,291.6,0.647,0.99,,,,
T,09:16:53,52.36164442,4.950084714,8.4,2.3,26,347.2,0.648,0.64,,,,
T,09:16:54,52.36164643,4.950083625,8.6,0.8,70.67,341.7,0.648,0.24,,,,
T,09:16:55,52.36164887,4.9500765,8.1,2,30,299.2,0.649,0.56,,,,
T,09:16:56,52.36165239,4.950070716,8.1,2,30,314.9,0.649,0.56,,,,
T,09:16:57,52.36165155,4.950056719,8.8,3.4,17.4,264.4,0.65,0.96,,,,
T,09:16:58,52.36165155,4.950042134,7.9,3.6,16.78,270,0.651,0.99,,,,
T,09:16:59,52.36165054,4.95002646,7.8,3.9,15.52,264,0.652,1.07,,,,
T,09:17:00,52.36164937,4.950014055,7.6,3.1,19.49,261.2,0.653,0.86,,,,
T,09:17:01,52.36164996,4.950007601,8.2,1.6,37.5,278.5,0.654,0.44,,,,
T,09:17:02,52.36165364,4.950005757,8,1.5,38.83,343,0.654,0.43,,,,
T,09:17:03,52.36165616,4.950005589,8.4,1,59.51,357.7,0.654,0.28,,,,
T,09:17:04,52.36166236,4.950003661,8.1,2.5,23.72,349.3,0.655,0.7,,,,
T,09:17:05,52.36166588,4.950003745,7.9,1.4,42.54,0.8,0.655,0.39,,,,
T,09:17:06,52.36167141,4.950004919,9,2.2,26.85,7.4,0.656,0.62,,,,
T,09:17:07,52.36167611,4.95000408,8.3,1.9,31.72,353.8,0.657,0.53,,,,
T,09:17:08,52.36167946,4.950003996,8.3,1.3,44.67,359.1,0.657,0.37,,,,
T,09:17:09,52.36168248,4.950004416,8.5,1.2,49.46,4.8,0.657,0.34,,,,
T,09:17:10,52.36168449,4.950006343,8.2,0.9,64.22,30.3,0.658,0.26,,,,
T,09:17:11,52.36168684,4.950008774,8.9,1.1,53.9,32.3,0.658,0.31,,,,
T,09:17:12,52.36168692,4.950008523,8,0.1,854.43,298.6,0.658,0.02,,,,
T,09:17:13,52.36168776,4.950011624,8.1,0.8,72.17,66.1,0.658,0.23,,,,
T,09:17:14,52.36168767,4.950013217,8.5,0.4,153.06,94.9,0.658,0.11,,,,
T,09:17:15,52.36168901,4.950012211,8,0.6,101.5,335.4,0.658,0.16,,,,
T,09:17:16,52.36168994,4.950012798,8.7,0.4,151.37,21.2,0.658,0.11,,,,
T,09:17:17,52.36169027,4.950012881,8.7,0.1,441.69,8.7,0.658,0.04,,,,
T,09:17:18,52.36169044,4.950012378,7.9,0.1,427.22,298.6,0.659,0.04,,,,
T,09:17:19,52.36169094,4.950012378,8.3,0.2,297.83,0,0.659,0.06,,,,
T,09:17:20,52.36169178,4.950012798,8.1,0.4,170.87,17,0.659,0.1,,,,
T,09:17:21,52.36169237,4.950012462,8.4,0.2,240.97,340.8,0.659,0.07,,,,
T,09:17:22,52.36169413,4.950014139,8.3,0.8,73.51,30.2,0.659,0.23,,,,
T,09:17:23,52.36169413,4.950013552,8.1,0.1,417,270,0.659,0.04,,,,
T,09:17:24,52.36169589,4.950017324,8.2,1.2,51.59,52.6,0.659,0.32,,,,
T,09:17:25,52.36169597,4.950017491,8,0.1,1130.2,50.7,0.659,0.01,,,,
T,09:17:26,52.3616974,4.950019,8,0.7,88.2,32.9,0.66,0.19,,,,
T,09:17:27,52.36169731,4.950018916,8,0,1523.05,211.4,0.66,0.01,,,,
T,09:17:28,52.36169748,4.950019252,8.2,0.1,565.07,50.7,0.66,0.03,,,,
T,09:17:29,52.36169673,4.950020844,8.2,0.5,121.5,127.8,0.66,0.14,,,,
T,09:17:30,52.3616958,4.950020257,7.9,0.4,151.37,201.2,0.66,0.11,,,,
T,09:17:31,52.36169597,4.950018832,8.2,0.4,168.62,280.9,0.66,0.1,,,,
T,09:17:32,52.36169647,4.950017827,8.3,0.3,188.37,309.3,0.66,0.09,,,,
T,09:17:33,52.36169639,4.950017324,8.2,0.1,469.37,254.7,0.66,0.04,,,,
T,09:17:34,52.3616958,4.950017407,8.1,0.2,254.32,175,0.66,0.07,,,,
T,09:17:35,52.36169673,4.950018078,8.4,0.4,148.4,23.9,0.66,0.11,,,,
T,09:17:36,52.36169773,4.950015983,8.3,0.7,91.88,308.2,0.66,0.18,,,,
T,09:17:37,52.36169773,4.950014642,8.7,0.3,182.43,270,0.661,0.09,,,,
T,09:17:38,52.36169798,4.950014725,8.2,0.1,583.53,11.5,0.661,0.03,,,,
T,09:17:39,52.36169823,4.950011121,8.2,0.9,67.44,276.5,0.661,0.25,,,,
T,09:17:40,52.36169832,4.950009612,8.4,0.4,161.5,275.2,0.661,0.1,,,,
T,09:17:41,52.36169488,4.950009277,8.9,1.4,43.51,183.4,0.661,0.38,,,,
T,09:17:42,52.36169463,4.95000802,8.1,0.3,184.97,251.9,0.661,0.09,,,,
T,09:17:43,52.36169471,4.950006846,8.2,0.3,207.08,276.7,0.661,0.08,,,,
T,09:17:44,52.36169061,4.95000802,8.6,1.7,35.92,170.1,0.662,0.46,,,,
T,09:17:45,52.36168751,4.950011959,7.4,1.6,38.12,142.2,0.662,0.44,,,,
T,09:17:46,52.36169069,4.950006511,7.4,1.8,32.48,313.8,0.663,0.51,,,,
T,09:17:47,52.36169212,4.950004919,8.1,0.7,86.75,325.7,0.663,0.19,,,,
T,09:17:48,52.36169321,4.95000408,7.8,0.5,124.36,334.8,0.663,0.13,,,,
T,09:17:49,52.3616922,4.950003829,7.7,0.4,147.2,188.7,0.663,0.11,,,,
T,09:17:50,52.36169195,4.95000165,7.8,0.5,110.32,259.3,0.663,0.15,,,,
T,09:17:51,52.36168876,4.949997375,7.7,1.7,36.33,219.3,0.664,0.46,,,,
T,09:17:52,52.36168591,4.949995531,8.1,1.2,48.86,201.6,0.664,0.34,,,,
T,09:17:53,52.36168508,4.949995866,8.1,0.3,173.57,166.3,0.664,0.1,,,,
T,09:17:54,52.36168357,4.949988741,7.8,1.8,32.45,250.9,0.665,0.51,,,,
T,09:17:55,52.36168323,4.949984215,8,1.1,53.66,263.1,0.665,0.31,,,,
T,09:17:56,52.36168172,4.949990837,8.3,1.7,34.63,110.5,0.666,0.48,,,,
T,09:17:57,52.36167745,4.949992178,8.2,1.7,34.41,169.2,0.666,0.48,,,,
T,09:17:58,52.36167653,4.949996201,8.1,1.1,56.95,110.6,0.666,0.29,,,,
T,09:17:59,52.36167611,4.94999025,8.2,1.5,40.84,263.4,0.667,0.41,,,,
T,09:18:00,52.36167586,4.949987233,8,0.7,80.34,262.2,0.667,0.21,,,,
T,09:18:01,52.3616756,4.949983629,7.9,0.9,67.44,263.5,0.667,0.25,,,,
T,09:18:02,52.36167577,4.949983042,8,0.2,377.79,295.1,0.667,0.04,,,,
T,09:18:03,52.36167485,4.949979354,8.3,1,61.41,247.7,0.668,0.27,,,,
T,09:18:04,52.36167502,4.94997575,8,0.9,67.69,274.4,0.668,0.25,,,,
T,09:18:05,52.36167477,4.949971894,8.3,1,63.1,263.9,0.668,0.26,,,,
T,09:18:06,52.36167468,4.949971475,7.5,0.1,554.92,251.9,0.668,0.03,,,,
T,09:18:07,52.36167502,4.949967116,8.2,1.1,55.69,277.2,0.668,0.3,,,,
T,09:18:08,52.36167535,4.949964769,8.5,0.6,101.52,283.2,0.669,0.16,,,,
T,09:18:09,52.36167577,4.949961333,8.5,0.9,69.82,281.3,0.669,0.24,,,,
T,09:18:10,52.36167653,4.949957309,8.5,1,58.14,287.1,0.669,0.29,,,,
T,09:18:11,52.36167661,4.949957477,8.5,0.1,1130.6,50.7,0.669,0.01,,,,
T,09:18:12,52.36167711,4.949951442,8.5,1.5,40.17,277.8,0.67,0.41,,,,
T,09:18:13,52.36167711,4.949951358,8.2,0,2916.03,270,0.67,0.01,,,,
T,09:18:14,52.36167728,4.94994658,8.6,1.2,51.12,273.3,0.67,0.33,,,,
T,09:18:15,52.3616772,4.949944653,8.9,0.5,126.58,265.9,0.67,0.13,,,,
T,09:18:16,52.36167619,4.949942892,9,0.6,101.61,226.9,0.67,0.16,,,,
T,09:18:17,52.36167527,4.949941468,8.5,0.5,118,223.3,0.67,0.14,,,,
T,09:18:18,52.3616741,4.949938953,7.9,0.8,77.38,232.6,0.671,0.22,,,,
T,09:18:19,52.36167217,4.949937277,8,0.9,68.58,208,0.671,0.24,,,,
T,09:18:20,52.36167233,4.949937277,8.1,0.1,893.14,0,0.671,0.02,,,,
T,09:18:21,52.36166932,4.949935181,8.8,1.3,45.68,203,0.671,0.36,,,,
T,09:18:22,52.36166781,4.949934846,8.2,0.6,98.36,187.7,0.671,0.17,,,,
T,09:18:23,52.36166622,4.949934511,8.2,0.6,93.28,187.3,0.672,0.18,,,,
T,09:18:24,52.36166471,4.949934343,8.3,0.6,99.04,183.9,0.672,0.17,,,,
T,09:18:25,52.36166353,4.949936941,8.5,0.8,75.77,126.5,0.672,0.22,,,,
T,09:18:26,52.36166328,4.949941216,8.6,1.1,56.97,95.5,0.672,0.29,,,,
T,09:18:27,52.36166462,4.94994591,8.1,1.3,47.23,64.9,0.673,0.35,,,,
T,09:18:28,52.36166655,4.949950017,8.6,1.3,47.27,52.5,0.673,0.35,,,,
T,09:18:29,52.36166471,4.949946161,8.5,1.2,50,231.9,0.673,0.33,,,,
T,09:18:30,52.36166756,4.949951526,8.5,1.7,34.45,49,0.674,0.48,,,,
T,09:18:31,52.36167242,4.949955381,8.4,2.2,27.72,25.8,0.674,0.6,,,,
T,09:18:32,52.36167753,4.949959153,8.4,2.2,26.7,24.3,0.675,0.62,,,,
