x,y,lat,long,ribbon collected
64,268,52.36012656913386,4.947982158484849,
65,267,52.36013455133858,4.947989519242424,
66,266,52.36014253354331,4.94799688,
67,265,52.36015051574803,4.948004240757576,
68,264,52.36015849795275,4.948011601515152,
69,263,52.36016648015748,4.9480189622727275,T176
68,264,52.36015849795275,4.948011601515152,
67,265,52.36015051574803,4.948004240757576,
66,266,52.36014253354331,4.94799688,
65,267,52.36013455133858,4.947989519242424,
64,268,52.36012656913386,4.947982158484849,
63,269,52.36011858692913,4.947974797727273,
64,270,52.36011060472441,4.947982158484849,
65,271,52.36010262251968,4.947989519242424,
66,272,52.36009464031496,4.94799688,
67,273,52.360086658110234,4.948004240757576,
68,274,52.36007867590551,4.948011601515152,
69,275,52.360070693700784,4.9480189622727275,
70,276,52.36006271149606,4.948026323030303,
71,277,52.36005472929134,4.9480336837878784,
72,278,52.36004674708661,4.948041044545454,
73,279,52.36003876488189,4.94804840530303,
75,279,52.36003876488189,4.948063126818182,
77,279,52.36003876488189,4.948077848333333,
79,279,52.36003876488189,4.948092569848485,
81,279,52.36003876488189,4.948107291363637,
83,279,52.36003876488189,4.9481220128787875,
85,279,52.36003876488189,4.948136734393939,
87,279,52.36003876488189,4.948151455909091,T007
86,278,52.36004674708661,4.948144095151515,
85,277,52.36005472929134,4.948136734393939,
84,276,52.36006271149606,4.948129373636363,
83,275,52.360070693700784,4.9481220128787875,
84,274,52.36007867590551,4.948129373636363,
85,273,52.360086658110234,4.948136734393939,
86,272,52.36009464031496,4.948144095151515,T177
84,272,52.36009464031496,4.948129373636363,
82,272,52.36009464031496,4.9481146521212125,
80,272,52.36009464031496,4.948099930606061,
78,272,52.36009464031496,4.948085209090909,
76,272,52.36009464031496,4.948070487575758,
74,272,52.36009464031496,4.948055766060606,
72,272,52.36009464031496,4.948041044545454,
71,271,52.36010262251968,4.9480336837878784,
70,270,52.36011060472441,4.948026323030303,
69,269,52.36011858692913,4.9480189622727275,
68,268,52.36012656913386,4.948011601515152,
67,267,52.36013455133858,4.948004240757576,
66,266,52.36014253354331,4.94799688,
65,265,52.36015051574803,4.947989519242424,
64,264,52.36015849795275,4.947982158484849,
65,263,52.36016648015748,4.947989519242424,
66,262,52.3601744623622,4.94799688,
65,261,52.36018244456693,4.947989519242424,
66,260,52.36019042677165,4.94799688,
67,259,52.36019840897638,4.948004240757576,
66,258,52.3602063911811,4.94799688,
67,257,52.36021437338583,4.948004240757576,
66,256,52.36022235559055,4.94799688,
67,255,52.36023033779528,4.948004240757576,
68,254,52.36023832,4.948011601515152,
67,253,52.36024630220472,4.948004240757576,
68,252,52.36025428440945,4.948011601515152,
67,251,52.36026226661417,4.948004240757576,
68,250,52.3602702488189,4.948011601515152,
67,249,52.36027823102362,4.948004240757576,
68,248,52.36028621322835,4.948011601515152,
67,247,52.36029419543307,4.948004240757576,
68,246,52.3603021776378,4.948011601515152,
67,245,52.36031015984252,4.948004240757576,
68,244,52.36031814204725,4.948011601515152,
67,243,52.36032612425197,4.948004240757576,
68,242,52.36033410645669,4.948011601515152,
67,241,52.36034208866142,4.948004240757576,
68,240,52.36035007086614,4.948011601515152,
67,239,52.36035805307087,4.948004240757576,
68,238,52.36036603527559,4.948011601515152,
69,237,52.36037401748032,4.9480189622727275,
68,236,52.36038199968504,4.948011601515152,
69,235,52.36038998188977,4.9480189622727275,
68,234,52.36039796409449,4.948011601515152,
69,233,52.36040594629922,4.9480189622727275,
68,232,52.36041392850394,4.948011601515152,
69,231,52.36042191070866,4.9480189622727275,
70,230,52.36042989291339,4.948026323030303,
69,229,52.36043787511811,4.9480189622727275,
70,228,52.36044585732284,4.948026323030303,
69,227,52.36045383952756,4.9480189622727275,
70,226,52.36046182173229,4.948026323030303,
71,225,52.36046980393701,4.9480336837878784,
72,224,52.360477786141736,4.948041044545454,
71,223,52.36048576834646,4.9480336837878784,
72,222,52.36049375055118,4.948041044545454,
73,221,52.36050173275591,4.94804840530303,
74,220,52.36050971496063,4.948055766060606,
73,219,52.360517697165356,4.94804840530303,
74,218,52.36052567937008,4.948055766060606,
75,217,52.360533661574806,4.948063126818182,
76,216,52.36054164377953,4.948070487575758,
75,215,52.360549625984255,4.948063126818182,
76,214,52.36055760818898,4.948070487575758,
77,213,52.360565590393705,4.948077848333333,
76,212,52.360573572598426,4.948070487575758,
77,211,52.36058155480315,4.948077848333333,
78,210,52.360589537007876,4.948085209090909,
79,209,52.3605975192126,4.948092569848485,
78,208,52.360605501417325,4.948085209090909,
79,207,52.360613483622046,4.948092569848485,
80,206,52.360621465826775,4.948099930606061,
81,205,52.360629448031496,4.948107291363637,
82,204,52.360637430236224,4.9481146521212125,
83,203,52.360645412440945,4.9481220128787875,
84,202,52.360653394645674,4.948129373636363,
85,201,52.360661376850395,4.948136734393939,
86,200,52.360669359055116,4.948144095151515,
87,199,52.360677341259844,4.948151455909091,
88,198,52.360685323464565,4.948158816666667,
89,197,52.360693305669294,4.948166177424242,
90,196,52.360701287874015,4.948173538181818,
91,195,52.36070927007874,4.948180898939394,
92,194,52.360717252283465,4.94818825969697,
93,193,52.36072523448819,4.948195620454546,
94,192,52.360733216692914,4.9482029812121215,
95,191,52.36074119889764,4.948210341969697,
97,191,52.36074119889764,4.948225063484848,
99,191,52.36074119889764,4.948239785,
101,191,52.36074119889764,4.948254506515151,
103,191,52.36074119889764,4.948269228030303,T010
101,191,52.36074119889764,4.948254506515151,
99,191,52.36074119889764,4.948239785,
98,190,52.36074918110236,4.948232424242424,
97,189,52.360757163307085,4.948225063484848,
96,188,52.36076514551181,4.9482177027272725,
95,187,52.360773127716534,4.948210341969697,
94,186,52.36078110992126,4.9482029812121215,
93,185,52.360789092125984,4.948195620454546,
92,184,52.36079707433071,4.94818825969697,
91,183,52.36080505653543,4.948180898939394,
90,182,52.36081303874016,4.948173538181818,
89,181,52.36082102094488,4.948166177424242,
88,180,52.36082900314961,4.948158816666667,
89,179,52.36083698535433,4.948166177424242,
88,178,52.36084496755905,4.948158816666667,
89,177,52.36085294976378,4.948166177424242,
88,176,52.3608609319685,4.948158816666667,
89,175,52.36086891417323,4.948166177424242,
88,174,52.36087689637795,4.948158816666667,
89,173,52.36088487858268,4.948166177424242,
88,172,52.3608928607874,4.948158816666667,
89,171,52.36090084299213,4.948166177424242,
88,170,52.36090882519685,4.948158816666667,
89,169,52.36091680740157,4.948166177424242,
90,168,52.3609247896063,4.948173538181818,
89,167,52.36093277181102,4.948166177424242,
90,166,52.36094075401575,4.948173538181818,
89,165,52.36094873622047,4.948166177424242,
90,164,52.3609567184252,4.948173538181818,
89,163,52.36096470062992,4.948166177424242,
90,162,52.36097268283465,4.948173538181818,
89,161,52.36098066503937,4.948166177424242,
90,160,52.3609886472441,4.948173538181818,
89,159,52.36099662944882,4.948166177424242,
90,158,52.36100461165354,4.948173538181818,
89,157,52.36101259385827,4.948166177424242,
90,156,52.36102057606299,4.948173538181818,
91,155,52.36102855826772,4.948180898939394,
92,154,52.36103654047244,4.94818825969697,
93,153,52.36104452267717,4.948195620454546,
94,152,52.36105250488189,4.9482029812121215,
95,151,52.36106048708662,4.948210341969697,
96,150,52.36106846929134,4.9482177027272725,
97,149,52.36107645149607,4.948225063484848,
98,148,52.36108443370079,4.948232424242424,
100,148,52.36108443370079,4.948247145757576,
102,148,52.36108443370079,4.948261867272727,
104,148,52.36108443370079,4.948276588787879,
106,148,52.36108443370079,4.948291310303031,
108,148,52.36108443370079,4.9483060318181815,
110,148,52.36108443370079,4.948320753333333,
112,148,52.36108443370079,4.948335474848485,T012
110,148,52.36108443370079,4.948320753333333,
108,148,52.36108443370079,4.9483060318181815,
106,148,52.36108443370079,4.948291310303031,
104,148,52.36108443370079,4.948276588787879,
102,148,52.36108443370079,4.948261867272727,
100,148,52.36108443370079,4.948247145757576,
98,148,52.36108443370079,4.948232424242424,
97,147,52.36109241590551,4.948225063484848,
96,146,52.36110039811024,4.9482177027272725,
95,145,52.36110838031496,4.948210341969697,
96,144,52.36111636251969,4.9482177027272725,
97,143,52.36112434472441,4.948225063484848,
98,142,52.36113232692914,4.948232424242424,
99,141,52.36114030913386,4.948239785,
100,140,52.36114829133859,4.948247145757576,
101,139,52.36115627354331,4.948254506515151,
102,138,52.36116425574804,4.948261867272727,T169
101,137,52.36117223795276,4.948254506515151,
100,136,52.36118022015748,4.948247145757576,
99,135,52.36118820236221,4.948239785,
98,134,52.36119618456693,4.948232424242424,
99,133,52.36120416677166,4.948239785,
100,132,52.36121214897638,4.948247145757576,
101,131,52.361220131181106,4.948254506515151,
102,130,52.36122811338583,4.948261867272727,
103,129,52.361236095590556,4.948269228030303,
104,128,52.36124407779528,4.948276588787879,
105,127,52.36125206,4.948283949545455,
106,126,52.36126004220473,4.948291310303031,
107,125,52.36126802440945,4.948298671060606,
108,124,52.361276006614176,4.9483060318181815,
107,123,52.3612839888189,4.948298671060606,
108,122,52.361291971023626,4.9483060318181815,
109,121,52.36129995322835,4.948313392575757,
110,120,52.361307935433075,4.948320753333333,
111,119,52.361315917637796,4.948328114090909,
112,118,52.361323899842525,4.948335474848485,
113,117,52.361331882047246,4.94834283560606,
112,116,52.36133986425197,4.948335474848485,
113,115,52.361347846456695,4.94834283560606,
114,114,52.36135582866142,4.948350196363636,
115,113,52.361363810866145,4.948357557121212,
114,112,52.361371793070866,4.948350196363636,
115,111,52.361379775275594,4.948357557121212,
114,110,52.361387757480315,4.948350196363636,
115,109,52.361395739685044,4.948357557121212,
114,108,52.361403721889765,4.948350196363636,
115,107,52.36141170409449,4.948357557121212,
116,106,52.361419686299215,4.948364917878788,
117,105,52.361427668503936,4.948372278636364,
118,104,52.361435650708664,4.94837963939394,
119,103,52.361443632913385,4.948387000151515,
120,102,52.36145161511811,4.948394360909091,
121,101,52.361459597322835,4.9484017216666665,
122,100,52.36146757952756,4.948409082424242,
123,99,52.361475561732284,4.948416443181818,
124,98,52.36148354393701,4.948423803939394,
125,97,52.361491526141734,4.94843116469697,
126,96,52.36149950834646,4.948438525454545,
127,95,52.36150749055118,4.948445886212121,
128,94,52.361515472755904,4.948453246969697,
129,93,52.36152345496063,4.948460607727273,
130,92,52.361531437165354,4.948467968484849,
131,91,52.36153941937008,4.948475329242425,
132,90,52.3615474015748,4.94848269,
133,89,52.36155538377953,4.9484900507575755,
134,88,52.36156336598425,4.948497411515151,
135,87,52.36157134818898,4.948504772272727,
136,86,52.3615793303937,4.948512133030303,
137,85,52.36158731259843,4.948519493787879,
138,84,52.36159529480315,4.948526854545454,
139,83,52.36160327700787,4.94853421530303,
140,82,52.3616112592126,4.948541576060606,
141,81,52.36161924141732,4.948548936818182,
142,80,52.36162722362205,4.948556297575758,
143,79,52.36163520582677,4.948563658333334,
144,78,52.3616431880315,4.948571019090909,
145,77,52.36165117023622,4.948578379848485,
146,76,52.36165915244095,4.9485857406060605,
148,76,52.36165915244095,4.948600462121212,
149,75,52.36166713464567,4.948607822878788,
151,75,52.36166713464567,4.948622544393939,
152,74,52.36167511685039,4.948629905151515,
154,74,52.36167511685039,4.948644626666667,
155,73,52.36168309905512,4.948651987424243,
156,72,52.36169108125984,4.948659348181818,
158,72,52.36169108125984,4.9486740696969695,
159,71,52.36169906346457,4.9486814304545454,
161,71,52.36169906346457,4.948696151969697,
162,70,52.36170704566929,4.948703512727272,
164,70,52.36170704566929,4.948718234242424,
165,69,52.36171502787402,4.948725595,
166,68,52.36172301007874,4.948732955757576,
168,68,52.36172301007874,4.948747677272727,
169,67,52.36173099228347,4.948755038030303,
171,67,52.36173099228347,4.9487697595454545,
172,66,52.36173897448819,4.94877712030303,
174,66,52.36173897448819,4.948791841818181,
175,65,52.36174695669292,4.948799202575757,
176,64,52.36175493889764,4.948806563333333,T018
175,65,52.36174695669292,4.948799202575757,
174,66,52.36173897448819,4.948791841818181,
172,66,52.36173897448819,4.94877712030303,
171,67,52.36173099228347,4.9487697595454545,
169,67,52.36173099228347,4.948755038030303,
168,68,52.36172301007874,4.948747677272727,
167,69,52.36171502787402,4.948740316515152,T163
168,68,52.36172301007874,4.948747677272727,
169,67,52.36173099228347,4.948755038030303,
171,67,52.36173099228347,4.9487697595454545,
172,66,52.36173897448819,4.94877712030303,
174,66,52.36173897448819,4.948791841818181,
175,65,52.36174695669292,4.948799202575757,
176,64,52.36175493889764,4.948806563333333,
177,63,52.36176292110236,4.948813924090909,
178,62,52.36177090330709,4.948821284848485,
179,61,52.36177888551181,4.948828645606061,
180,60,52.36178686771654,4.948836006363636,
181,59,52.36179484992126,4.948843367121212,
183,59,52.36179484992126,4.948858088636364,
185,59,52.36179484992126,4.948872810151515,
187,59,52.36179484992126,4.948887531666666,
189,59,52.36179484992126,4.948902253181818,
191,59,52.36179484992126,4.94891697469697,
193,59,52.36179484992126,4.948931696212121,
194,58,52.36180283212599,4.948939056969697,
195,57,52.36181081433071,4.948946417727273,
197,57,52.36181081433071,4.948961139242424,
198,56,52.36181879653544,4.9489685,
200,56,52.36181879653544,4.948983221515151,
201,55,52.36182677874016,4.948990582272727,
203,55,52.36182677874016,4.949005303787879,
204,54,52.36183476094489,4.949012664545455,
206,54,52.36183476094489,4.949027386060606,
207,53,52.36184274314961,4.949034746818182,
209,53,52.36184274314961,4.9490494683333335,
211,53,52.36184274314961,4.949064189848484,
213,53,52.36184274314961,4.949078911363636,
215,53,52.36184274314961,4.949093632878788,
217,53,52.36184274314961,4.949108354393939,
219,53,52.36184274314961,4.949123075909091,
221,53,52.36184274314961,4.9491377974242425,
223,53,52.36184274314961,4.9491525189393935,
225,53,52.36184274314961,4.949167240454545,
226,54,52.36183476094489,4.949174601212121,
228,54,52.36183476094489,4.949189322727273,
230,54,52.36183476094489,4.949204044242424,
231,55,52.36182677874016,4.949211405,
233,55,52.36182677874016,4.949226126515152,
234,56,52.36181879653544,4.9492334872727275,
236,56,52.36181879653544,4.949248208787878,
238,56,52.36181879653544,4.94926293030303,
239,57,52.36181081433071,4.949270291060606,
241,57,52.36181081433071,4.949285012575757,
243,57,52.36181081433071,4.949299734090909,
244,58,52.36180283212599,4.949307094848485,
246,58,52.36180283212599,4.9493218163636366,
247,59,52.36179484992126,4.9493291771212125,
249,59,52.36179484992126,4.949343898636363,
251,59,52.36179484992126,4.949358620151515,
252,60,52.36178686771654,4.949365980909091,
254,60,52.36178686771654,4.949380702424242,
256,60,52.36178686771654,4.949395423939394,
257,61,52.36177888551181,4.94940278469697,
259,61,52.36177888551181,4.9494175062121215,
260,62,52.36177090330709,4.9494248669696965,
262,62,52.36177090330709,4.949439588484848,
264,62,52.36177090330709,4.94945431,
265,63,52.36176292110236,4.949461670757576,
267,63,52.36176292110236,4.949476392272727,
269,63,52.36176292110236,4.949491113787879,
270,64,52.36175493889764,4.949498474545455,
272,64,52.36175493889764,4.949513196060606,
274,64,52.36175493889764,4.949527917575757,
275,65,52.36174695669292,4.949535278333333,
277,65,52.36174695669292,4.949549999848485,
278,66,52.36173897448819,4.94955736060606,
280,66,52.36173897448819,4.949572082121212,
281,67,52.36173099228347,4.949579442878788,
282,68,52.36172301007874,4.949586803636364,
281,69,52.36171502787402,4.949579442878788,
282,70,52.36170704566929,4.949586803636364,
281,71,52.36169906346457,4.949579442878788,
282,72,52.36169108125984,4.949586803636364,
281,73,52.36168309905512,4.949579442878788,
280,74,52.36167511685039,4.949572082121212,
281,75,52.36166713464567,4.949579442878788,
280,76,52.36165915244095,4.949572082121212,
281,77,52.36165117023622,4.949579442878788,
280,78,52.3616431880315,4.949572082121212,
281,79,52.36163520582677,4.949579442878788,
280,80,52.36162722362205,4.949572082121212,
281,81,52.36161924141732,4.949579442878788,
280,82,52.3616112592126,4.949572082121212,
281,83,52.36160327700787,4.949579442878788,
280,84,52.36159529480315,4.949572082121212,
281,85,52.36158731259843,4.949579442878788,
280,86,52.3615793303937,4.949572082121212,
279,87,52.36157134818898,4.949564721363636,
280,88,52.36156336598425,4.949572082121212,
281,89,52.36155538377953,4.949579442878788,
282,90,52.3615474015748,4.949586803636364,
283,91,52.36153941937008,4.94959416439394,
284,92,52.361531437165354,4.949601525151515,
285,93,52.36152345496063,4.9496088859090905,
286,94,52.361515472755904,4.949616246666666,
287,95,52.36150749055118,4.949623607424242,
288,96,52.36149950834646,4.949630968181818,
289,97,52.361491526141734,4.949638328939394,
290,98,52.36148354393701,4.949645689696969,
291,99,52.361475561732284,4.949653050454545,
293,99,52.361475561732284,4.949667771969697,
295,99,52.361475561732284,4.949682493484849,
297,99,52.361475561732284,4.949697215,
299,99,52.361475561732284,4.949711936515151,
301,99,52.361475561732284,4.949726658030303,
303,99,52.361475561732284,4.949741379545454,
305,99,52.361475561732284,4.949756101060606,
307,99,52.361475561732284,4.949770822575758,T024
305,99,52.361475561732284,4.949756101060606,
303,99,52.361475561732284,4.949741379545454,
301,99,52.361475561732284,4.949726658030303,
299,99,52.361475561732284,4.949711936515151,
297,99,52.361475561732284,4.949697215,
295,99,52.361475561732284,4.949682493484849,
293,99,52.361475561732284,4.949667771969697,
291,99,52.361475561732284,4.949653050454545,
290,98,52.36148354393701,4.949645689696969,
289,97,52.361491526141734,4.949638328939394,
288,96,52.36149950834646,4.949630968181818,
287,95,52.36150749055118,4.949623607424242,
286,94,52.361515472755904,4.949616246666666,
285,93,52.36152345496063,4.9496088859090905,
284,92,52.361531437165354,4.949601525151515,
283,91,52.36153941937008,4.94959416439394,
282,90,52.3615474015748,4.949586803636364,
281,89,52.36155538377953,4.949579442878788,
280,88,52.36156336598425,4.949572082121212,
279,87,52.36157134818898,4.949564721363636,
280,86,52.3615793303937,4.949572082121212,
281,85,52.36158731259843,4.949579442878788,
280,84,52.36159529480315,4.949572082121212,
281,83,52.36160327700787,4.949579442878788,
280,82,52.3616112592126,4.949572082121212,
281,81,52.36161924141732,4.949579442878788,
280,80,52.36162722362205,4.949572082121212,
281,79,52.36163520582677,4.949579442878788,
280,78,52.3616431880315,4.949572082121212,
281,77,52.36165117023622,4.949579442878788,
280,76,52.36165915244095,4.949572082121212,
281,75,52.36166713464567,4.949579442878788,
280,74,52.36167511685039,4.949572082121212,
281,73,52.36168309905512,4.949579442878788,
282,72,52.36169108125984,4.949586803636364,
281,71,52.36169906346457,4.949579442878788,
282,70,52.36170704566929,4.949586803636364,
281,69,52.36171502787402,4.949579442878788,
282,68,52.36172301007874,4.949586803636364,
283,67,52.36173099228347,4.94959416439394,
284,66,52.36173897448819,4.949601525151515,
285,65,52.36174695669292,4.9496088859090905,
286,64,52.36175493889764,4.949616246666666,
287,63,52.36176292110236,4.949623607424242,
288,62,52.36177090330709,4.949630968181818,
289,61,52.36177888551181,4.949638328939394,
290,60,52.36178686771654,4.949645689696969,
291,59,52.36179484992126,4.949653050454545,T022
length,1107.5980143942384
