type,time,latitude,longitude,altitude (m),speed (km/h),pace (min/km),course,distance (km),distance_interval (m),eos,color,name,desc
T,14:10:19,52.36171198,4.949821858,1.3,2.3,26.53,89.1,1.047,0.63,,,,
T,14:10:20,52.36171341,4.949825294,1.4,1,58.94,55.8,1.048,0.28,,,,
T,14:10:21,52.36171106,4.949820517,1.5,1.5,39.94,231.2,1.048,0.42,,,,
T,14:10:22,52.36171131,4.949823869,1,0.8,72.43,83,1.048,0.23,,,,
T,14:10:23,52.36171165,4.949828563,2.1,1.2,51.77,83.3,1.049,0.32,,,,
T,14:10:24,52.36171173,4.949833341,2.2,1.2,51.19,88.4,1.049,0.33,,,,
T,14:10:25,52.36171173,4.949840633,1.9,1.8,33.55,90,1.049,0.5,,,,
T,14:10:26,52.36171265,4.949846752,1.4,1.5,38.83,76.1,1.05,0.43,,,,
T,14:10:27,52.36171416,4.949852284,2.8,1.5,40.4,65.9,1.05,0.41,,,,
T,14:10:28,52.36171324,4.949855637,2.3,0.9,66.56,114.2,1.051,0.25,,,,
T,14:10:29,52.3617129,4.949860414,1.5,1.2,50.87,96.6,1.051,0.33,,,,
T,14:10:30,52.36171366,4.949864186,2.1,1,61.66,71.9,1.051,0.27,,,,
T,14:10:31,52.36171433,4.949865276,0.7,0.4,158.36,44.8,1.051,0.11,,,,
T,14:10:32,52.36171466,4.94986997,1.3,1.2,51.77,83.3,1.052,0.32,,,,
T,14:10:33,52.36171475,4.949872065,2.2,0.5,116.51,86.3,1.052,0.14,,,,
T,14:10:34,52.36171491,4.949872904,2.1,0.2,277.46,71.9,1.052,0.06,,,,
T,14:10:35,52.36171491,4.949874999,1.8,0.5,116.75,90,1.052,0.14,,,,
T,14:10:36,52.36171508,4.94987458,1.3,0.1,488.65,303.2,1.052,0.03,,,,
T,14:10:37,52.36171491,4.94987173,1.7,0.7,85.46,264.5,1.052,0.2,,,,
T,14:10:38,52.36171072,4.949868461,1.9,1.9,32.25,205.5,1.053,0.52,,,,
T,14:10:39,52.36170787,4.949864186,2,1.5,38.71,222.5,1.053,0.43,,,,
T,14:10:40,52.36171332,4.949872065,1.9,2.9,20.58,41.4,1.054,0.81,,,,
T,14:10:41,52.36171416,4.949872652,1.6,0.4,164.24,23.1,1.054,0.1,,,,
T,14:10:42,52.36171466,4.949875921,2.1,0.8,72.59,75.9,1.054,0.23,,,,
T,14:10:43,52.36171684,4.949877262,1.6,0.9,64.32,20.6,1.055,0.26,,,,
T,14:10:44,52.36171961,4.949873909,2.5,1.4,43.49,323.5,1.055,0.38,,,,
T,14:10:45,52.3617207,4.949870557,2.7,0.9,64.45,298,1.055,0.26,,,,
T,14:10:46,52.36172204,4.949870976,2.8,0.5,109.7,10.8,1.055,0.15,,,,
T,14:10:47,52.36172648,4.949869886,2.1,1.8,33.34,351.5,1.056,0.5,,,,
T,14:10:48,52.36172975,4.949870473,2.3,1.3,45.55,6.3,1.056,0.37,,,,
T,14:10:49,52.36173268,4.94987349,2.8,1.4,43.2,32.1,1.057,0.39,,,,
T,14:10:50,52.36173503,4.949876005,2.3,1.1,53.36,33.2,1.057,0.31,,,,
T,14:10:51,52.3617352,4.949877178,1.7,0.3,203.03,76.8,1.057,0.08,,,,
T,14:10:52,52.3617383,4.949877849,2.6,1.3,47.88,7.5,1.057,0.35,,,,
T,14:10:53,52.36173922,4.949877597,2.7,0.4,160.23,350.5,1.057,0.1,,,,
T,14:10:54,52.36174014,4.949877262,1.7,0.4,158.57,347.5,1.058,0.11,,,,
T,14:10:55,52.36174048,4.949877681,2.6,0.2,354.82,37.4,1.058,0.05,,,,
T,14:10:56,52.36174073,4.949877849,2.7,0.1,551.42,22.1,1.058,0.03,,,,
T,14:10:57,52.36174123,4.949878603,2.7,0.3,219.36,42.5,1.058,0.08,,,,
T,14:10:58,52.36173989,4.949878519,2.5,0.5,111.6,182.2,1.058,0.15,,,,
T,14:10:59,52.36173461,4.949877681,2.9,2.1,28.23,185.5,1.058,0.59,,,,
T,14:11:00,52.36172883,4.94988271,3.1,2.6,22.86,152,1.059,0.73,,,,
T,14:11:01,52.36172145,4.949888997,2.6,3.3,18,152.5,1.06,0.93,,,,
T,14:11:02,52.36171483,4.949892098,2.5,2.8,21.74,164,1.061,0.77,,,,
T,14:11:03,52.36171198,4.94988732,2.4,1.6,36.68,225.7,1.061,0.45,,,,
T,14:11:04,52.36171173,4.949878603,2.9,2.1,28.03,267.3,1.062,0.59,,,,
T,14:11:05,52.36171265,4.949869467,1.8,2.3,26.42,279.4,1.063,0.63,,,,
T,14:11:06,52.3617129,4.949865947,2.3,0.9,69.03,276.7,1.063,0.24,,,,
T,14:11:07,52.36171022,4.949861588,1.7,1.5,39.59,224.8,1.063,0.42,,,,
T,14:11:08,52.36170813,4.949860498,1.6,0.9,68.11,197.6,1.063,0.24,,,,
T,14:11:09,52.36170628,4.949858151,2.1,0.9,64.07,217.9,1.064,0.26,,,,
T,14:11:10,52.36170427,4.949860247,2.5,1,62.78,147.5,1.064,0.27,,,,
T,14:11:11,52.36170335,4.949859492,2.9,0.4,145.25,206.5,1.064,0.11,,,,
T,14:11:12,52.36170611,4.949859576,2.3,1.1,54.14,1.1,1.064,0.31,,,,
T,14:11:13,52.36170628,4.949859241,2.3,0.1,565.07,309.3,1.064,0.03,,,,
T,14:11:14,52.3617067,4.949857984,2,0.4,170.9,298.6,1.064,0.1,,,,
T,14:11:15,52.36170108,4.949862761,2.4,2.5,23.65,152.5,1.065,0.7,,,,
T,14:11:16,52.36170184,4.949866869,2.5,1.1,57.05,73.3,1.065,0.29,,,,
T,14:11:17,52.36170368,4.949867288,2.7,0.7,80.45,7.9,1.066,0.21,,,,
T,14:11:18,52.36170561,4.949873574,2.2,1.7,34.8,63.3,1.066,0.48,,,,
T,14:11:19,52.36170611,4.949881956,2.4,2.1,29.05,84.4,1.067,0.57,,,,
T,14:11:20,52.36170075,4.94988556,2,2.3,25.82,157.7,1.067,0.65,,,,
T,14:11:21,52.36169488,4.949890589,2.9,2.7,22.6,152.4,1.068,0.74,,,,
T,14:11:22,52.36168424,4.949899642,2.2,4.8,12.48,152.6,1.069,1.34,,,,
T,14:11:23,52.36167384,4.94990794,3,4.6,12.95,154,1.071,1.29,,,,
T,14:11:24,52.36166161,4.949919842,2.5,5.7,10.52,149.3,1.072,1.58,,,,
T,14:11:25,52.36165222,4.949930487,2.4,4.6,13.11,145.3,1.074,1.27,,,,
T,14:11:26,52.36164669,4.949938115,2.9,2.9,20.69,139.9,1.074,0.81,,,,
T,14:11:27,52.36164166,4.949945994,2.3,2.8,21.49,136.3,1.075,0.78,,,,
T,14:11:28,52.36163688,4.949953202,1.7,2.6,23.03,137.3,1.076,0.72,,,,
T,14:11:29,52.36163277,4.949957477,2.8,2,30.76,147.6,1.076,0.54,,,,
T,14:11:30,52.36163043,4.949959572,2.1,1.1,56,151.4,1.077,0.3,,,,
T,14:11:31,52.36162816,4.949963093,2.2,1.3,47.93,136.5,1.077,0.35,,,,
T,14:11:32,52.36162984,4.949961333,2.2,0.8,75.16,327.3,1.077,0.22,,,,
T,14:11:33,52.36163009,4.949961081,2.2,0.1,507.92,328.6,1.077,0.03,,,,
T,14:11:34,52.36163059,4.949957728,2.4,0.8,70.88,283.8,1.078,0.24,,,,
T,14:11:35,52.36163026,4.949956052,2.5,0.4,138.72,251.9,1.078,0.12,,,,
T,14:11:36,52.36163034,4.949954208,2.1,0.5,132.31,274.3,1.078,0.13,,,,
T,14:11:37,52.36163043,4.949955046,2.1,0.2,288.06,80.7,1.078,0.06,,,,
T,14:11:38,52.3616295,4.949954878,1.9,0.4,161.44,186.3,1.078,0.1,,,,
T,14:11:39,52.36162783,4.949954627,2.2,0.7,88.98,185.2,1.078,0.19,,,,
T,14:11:40,52.3616264,4.949956555,2.2,0.7,80.95,140.4,1.078,0.21,,,,
T,14:11:41,52.36162406,4.949957812,2,1,60.64,161.9,1.079,0.27,,,,
T,14:11:42,52.36162104,4.949960159,1.8,1.3,44.82,154.6,1.079,0.37,,,,
T,14:11:43,52.36161836,4.949963847,2.3,1.4,42.72,140,1.079,0.39,,,,
T,14:11:44,52.36161609,4.949968038,2.2,1.4,43.78,131.5,1.08,0.38,,,,
T,14:11:45,52.36161341,4.949970804,1.7,1.3,47.22,147.8,1.08,0.35,,,,
T,14:11:46,52.36161056,4.949973319,1.7,1.3,46.24,151.7,1.081,0.36,,,,
T,14:11:47,52.36160813,4.949976923,1.6,1.3,45.63,137.8,1.081,0.37,,,,
T,14:11:48,52.36160503,4.949979605,1.8,1.4,42.68,152.2,1.081,0.39,,,,
T,14:11:49,52.36160193,4.949981701,2.1,1.3,44.63,157.6,1.082,0.37,,,,
T,14:11:50,52.36159891,4.949984802,1.5,1.4,42.01,147.9,1.082,0.4,,,,
T,14:11:51,52.36159489,4.949989077,2.1,1.9,31.21,147,1.083,0.53,,,,
T,14:11:52,52.36159061,4.949990502,1.6,1.7,34.33,168.5,1.083,0.49,,,,
T,14:11:53,52.36158843,4.949989496,2.4,0.9,66.14,195.7,1.083,0.25,,,,
T,14:11:54,52.36158818,4.949989831,2.7,0.1,461.49,140.8,1.083,0.04,,,,
T,14:11:55,52.36158558,4.949989747,2.8,1,57.63,181.1,1.084,0.29,,,,
T,14:11:56,52.36158567,4.949989077,2.1,0.2,357.46,281.6,1.084,0.05,,,,
T,14:11:57,52.3615834,4.949983964,1.5,1.5,38.78,234.1,1.084,0.43,,,,
T,14:11:58,52.36158206,4.949977091,2.6,1.8,33.92,252.3,1.085,0.49,,,,
T,14:11:59,52.36158156,4.949969128,1.6,2,30.56,264.1,1.085,0.55,,,,
T,14:12:00,52.36158047,4.94996259,1.1,1.7,36.11,254.7,1.086,0.46,,,,
T,14:12:01,52.3615798,4.94996326,2.4,0.3,190.52,148.6,1.086,0.09,,,,
T,14:12:02,52.36158164,4.94995974,2,1.1,52.81,310.6,1.086,0.32,,,,
T,14:12:03,52.36158483,4.949956639,2.2,1.5,40.39,329.3,1.086,0.41,,,,
T,14:12:04,52.36158709,4.949957226,1.8,0.9,65.37,9,1.087,0.25,,,,
T,14:12:05,52.36158885,4.94995907,2.2,0.8,71.63,32.6,1.087,0.23,,,,
T,14:12:06,52.3615917,4.949961249,1.6,1.3,47.6,25,1.087,0.35,,,,
T,14:12:07,52.36159296,4.949965859,0.7,1.2,48.48,65.9,1.088,0.34,,,,
T,14:12:08,52.36159237,4.94997005,1.3,1.1,56.91,102.9,1.088,0.29,,,,
T,14:12:09,52.36159078,4.9499729,1.7,0.9,63.41,132.5,1.088,0.26,,,,
T,14:12:10,52.36158944,4.949975414,1.3,0.8,73.36,131.1,1.088,0.23,,,,
T,14:12:11,52.36158885,4.949980024,1.3,1.2,51.96,101.8,1.089,0.32,,,,
T,14:12:12,52.36159044,4.949985137,2.1,1.4,42.65,63,1.089,0.39,,,,
T,14:12:13,52.36159137,4.949992262,1.3,1.8,33.6,78,1.09,0.5,,,,
T,14:12:14,52.3615917,4.95000232,1.6,2.5,24.29,86.9,1.09,0.69,,,,
T,14:12:15,52.36159497,4.95000978,1.4,2.2,26.67,54.3,1.091,0.62,,,,
T,14:12:16,52.36159581,4.950013971,0.7,1.1,55.49,71.9,1.091,0.3,,,,
T,14:12:17,52.36159774,4.950020509,1,1.8,33.71,64.2,1.092,0.49,,,,
T,14:12:18,52.36159841,4.950025706,1.6,1.3,46.07,78.1,1.092,0.36,,,,
T,14:12:19,52.36159874,4.950026795,1,0.3,200.6,63.3,1.092,0.08,,,,
T,14:12:20,52.36160092,4.950030902,1.4,1.3,45.01,49,1.093,0.37,,,,
T,14:12:21,52.36160352,4.950034842,0.9,1.4,42.25,42.8,1.093,0.39,,,,
T,14:12:22,52.36160478,4.950035596,0.8,0.5,111.82,20.1,1.093,0.15,,,,
T,14:12:23,52.36160587,4.950040961,0.4,1.4,43.29,71.6,1.093,0.39,,,,
T,14:12:24,52.36160872,4.950044146,1,1.4,43.38,34.3,1.094,0.38,,,,
T,14:12:25,52.36161232,4.950044313,1.1,1.4,41.54,1.6,1.094,0.4,,,,
T,14:12:26,52.36161341,4.950043894,0.8,0.4,133.79,346.8,1.094,0.12,,,,
T,14:12:27,52.361614,4.950040206,1.1,0.9,64.2,284.6,1.095,0.26,,,,
T,14:12:28,52.36161316,4.950036435,1,1,60.97,250,1.095,0.27,,,,
T,14:12:29,52.36161081,4.950032495,1.3,1.3,44.51,225.7,1.095,0.37,,,,
T,14:12:30,52.36160738,4.950030316,0.8,1.5,40.63,201.2,1.096,0.41,,,,
T,14:12:31,52.36160629,4.950026711,1.2,1,60.86,243.7,1.096,0.27,,,,
T,14:12:32,52.3616067,4.950027214,1,0.2,288,36.2,1.096,0.06,,,,
T,14:12:33,52.36160369,4.950024532,1.1,1.4,43.6,208.5,1.096,0.38,,,,
T,14:12:34,52.36160218,4.950024364,1.6,0.6,99.04,183.9,1.097,0.17,,,,
T,14:12:35,52.36160109,4.950023862,1.1,0.5,132.28,195.7,1.097,0.13,,,,
T,14:12:36,52.36160075,4.950022856,1,0.3,213.63,241.4,1.097,0.08,,,,
T,14:12:37,52.36160059,4.950021682,1.3,0.3,203.03,256.8,1.097,0.08,,,,
T,14:12:38,52.3615995,4.950019587,1.6,0.7,88.98,229.6,1.097,0.19,,,,
T,14:12:39,52.36159799,4.950019335,0.9,0.6,98.77,185.8,1.097,0.17,,,,
T,14:12:40,52.36159589,4.950017994,1.6,0.9,66.55,201.3,1.097,0.25,,,,
T,14:12:41,52.36159422,4.95001372,1.4,1.2,48.19,237.3,1.098,0.35,,,,
T,14:12:42,52.36159271,4.950010786,1,0.9,63.86,229.9,1.098,0.26,,,,
T,14:12:43,52.36159111,4.95000693,1.3,1.1,52.6,235.9,1.098,0.32,,,,
T,14:12:44,52.36159111,4.950006763,1.2,0,1458.88,270,1.098,0.01,,,,
T,14:12:45,52.36158835,4.950004164,1.1,1.3,46.94,209.8,1.099,0.36,,,,
T,14:12:46,52.36158667,4.950002069,1.3,0.8,70.96,217.4,1.099,0.23,,,,
T,14:12:47,52.36158667,4.950001901,1.1,0,1458.88,270,1.099,0.01,,,,
T,14:12:48,52.36158432,4.950000811,1,1,61.39,195.8,1.099,0.27,,,,
T,14:12:49,52.36158324,4.95000056,1.2,0.4,136.1,188,1.099,0.12,,,,
T,14:12:50,52.36158198,4.949999303,1,0.6,101.61,211.4,1.1,0.16,,,,
T,14:12:51,52.36158106,4.949999638,0.9,0.4,158.55,167.5,1.1,0.11,,,,
T,14:12:52,52.36157997,4.949999722,1.5,0.4,137.31,177.3,1.1,0.12,,,,
T,14:12:53,52.36157879,4.949999806,1.3,0.5,127.51,177.5,1.1,0.13,,,,
T,14:12:54,52.36157779,4.94999947,0.8,0.4,145.91,191.5,1.1,0.11,,,,
T,14:12:55,52.36157687,4.949999219,0.8,0.4,160.23,189.5,1.1,0.1,,,,
T,14:12:56,52.36157611,4.949999638,0.5,0.3,187.97,161.3,1.1,0.09,,,,
T,14:12:57,52.36157561,4.949999973,1.1,0.2,275.75,157.8,1.1,0.06,,,,
T,14:12:58,52.36157536,4.950000141,0.8,0.1,551.61,157.8,1.1,0.03,,,,
T,14:12:59,52.36157552,4.95000056,0.9,0.1,488.73,56.8,1.1,0.03,,,,
T,14:13:00,52.36157594,4.950001063,1,0.2,288.02,36.2,1.1,0.06,,,,
T,14:13:01,52.36157603,4.950000727,0.6,0.1,675.54,292.3,1.1,0.02,,,,
T,14:13:02,52.36157636,4.95000165,0.9,0.3,228.12,59.2,1.1,0.07,,,,
T,14:13:03,52.36157611,4.950001817,0.6,0.1,551.42,157.9,1.101,0.03,,,,
T,14:13:04,52.36157603,4.950001985,0.5,0.1,1130.6,129.3,1.101,0.01,,,,
T,14:13:05,52.36157603,4.95000123,0.6,0.2,324.35,270,1.101,0.05,,,,
T,14:13:06,52.36157594,4.950001733,0.7,0.1,469.41,105.3,1.101,0.04,,,,
T,14:13:07,52.36157661,4.950002488,0.5,0.3,183.97,34.5,1.101,0.09,,,,
T,14:13:08,52.3615772,4.950002991,1.1,0.3,226.02,27.6,1.101,0.07,,,,
T,14:13:09,52.36157712,4.950002739,0.7,0.1,854.43,241.4,1.101,0.02,,,,
T,14:13:10,52.36157728,4.95000341,1.1,0.2,337.77,67.7,1.101,0.05,,,,
T,14:13:11,52.36157712,4.950004835,0.6,0.4,168.62,100.9,1.101,0.1,,,,
T,14:13:12,52.36157636,4.950006427,0.9,0.5,121.5,127.8,1.101,0.14,,,,
T,14:13:13,52.36157594,4.950010115,0.7,0.9,65.22,100.5,1.101,0.26,,,,
T,14:13:14,52.361572,4.95001263,1.1,1.7,35.41,158.7,1.102,0.47,,,,
T,14:13:15,52.36156706,4.950021431,0.6,2.9,20.48,132.6,1.103,0.81,,,,
T,14:13:16,52.36156236,4.950026208,1.3,2.2,27.08,148.1,1.103,0.62,,,,
T,14:13:17,52.36155658,4.950034255,1.8,3,19.72,139.6,1.104,0.85,,,,
T,14:13:18,52.36155013,4.950041799,2,3.2,18.87,144.5,1.105,0.88,,,,
T,14:13:19,52.3615451,4.950048504,0.7,2.6,23.07,140.8,1.106,0.72,,,,
T,14:13:20,52.36154334,4.950058395,2,2.5,23.75,106.2,1.106,0.7,,,,
T,14:13:21,52.36154166,4.950066442,1.7,2.1,28.78,108.8,1.107,0.58,,,,
T,14:13:22,52.36153739,4.950073734,1.7,2.5,24.23,133.8,1.108,0.69,,,,
T,14:13:23,52.3615337,4.950079434,2,2,29.5,136.7,1.108,0.56,,,,
T,14:13:24,52.36153009,4.950086139,1.8,2.2,27.42,131.4,1.109,0.61,,,,
T,14:13:25,52.36152691,4.950092509,1.4,2,29.75,129.3,1.109,0.56,,,,
T,14:13:26,52.36152205,4.950099383,1.6,2.6,23.3,139.2,1.11,0.72,,,,
T,14:13:27,52.3615166,4.950106759,1.3,2.8,21.17,140.4,1.111,0.79,,,,
T,14:13:28,52.36151149,4.950112291,1.7,2.5,24.42,146.5,1.112,0.68,,,,
T,14:13:29,52.36150855,4.950117907,1.7,1.8,33.14,130.5,1.112,0.5,,,,
T,14:13:30,52.3615057,4.95012763,1.5,2.6,22.7,115.6,1.113,0.73,,,,
T,14:13:31,52.36150319,4.950140286,1.7,3.3,18.39,108,1.114,0.91,,,,
T,14:13:32,52.36149967,4.950150847,1.6,2.9,20.35,118.6,1.115,0.82,,,,
T,14:13:33,52.36149556,4.950161493,1.4,3.1,19.44,122.3,1.115,0.86,,,,
T,14:13:34,52.3614917,4.95016803,1.2,2.2,26.95,134,1.116,0.62,,,,
T,14:13:35,52.36148827,4.950175071,1.3,2.2,27.17,128.6,1.117,0.61,,,,
T,14:13:36,52.36148559,4.950185884,1.2,2.9,20.97,112.1,1.117,0.79,,,,
T,14:13:37,52.36148248,4.950198205,1.2,3.3,18.36,112.4,1.118,0.91,,,,
T,14:13:38,52.36147838,4.950207006,1.1,2.7,22.11,127.4,1.119,0.75,,,,
T,14:13:39,52.3614741,4.950216562,1.4,2.9,20.67,126.2,1.12,0.81,,,,
T,14:13:40,52.36147159,4.950226788,1.5,2.7,22.2,111.9,1.121,0.75,,,,
T,14:13:41,52.36146899,4.950238438,0.8,3,19.73,110.1,1.121,0.84,,,,
T,14:13:42,52.36146597,4.950252352,0.6,3.6,16.57,109.6,1.123,1.01,,,,
T,14:13:43,52.36146438,4.950262243,1.6,2.5,23.92,104.8,1.123,0.7,,,,
T,14:13:44,52.36146036,4.950271798,0.7,2.8,21.1,124.6,1.124,0.79,,,,
T,14:13:45,52.36145633,4.950277163,0.5,2.1,28.84,140.8,1.125,0.58,,,,
T,14:13:46,52.36145373,4.950288478,0.8,3,20.24,110.6,1.125,0.82,,,,
T,14:13:47,52.36145172,4.950293424,0.9,1.5,41.21,123.7,1.126,0.4,,,,
T,14:13:48,52.36144753,4.950305494,1.2,3.4,17.63,119.6,1.127,0.95,,,,
T,14:13:49,52.36144502,4.950315887,0.6,2.7,21.89,111.6,1.128,0.76,,,,
T,14:13:50,52.36144175,4.950328125,1.4,3.3,18.32,113.6,1.128,0.91,,,,
T,14:13:51,52.36144041,4.950336423,1.2,2.1,28.51,104.8,1.129,0.58,,,,
T,14:13:52,52.36143865,4.95034405,1.1,2,30.01,110.7,1.13,0.56,,,,
T,14:13:53,52.3614363,4.950355366,1,2.9,20.48,108.8,1.13,0.81,,,,
T,14:13:54,52.3614327,4.950365508,1.4,2.9,20.86,120.2,1.131,0.8,,,,
T,14:13:55,52.36143211,4.95037741,1.4,2.9,20.49,94.6,1.132,0.81,,,,
T,14:13:56,52.36142934,4.950387133,1.1,2.6,22.82,115,1.133,0.73,,,,
T,14:13:57,52.36142934,4.9503987,1.3,2.8,21.15,90,1.133,0.79,,,,
T,14:13:58,52.36142783,4.950410267,1.7,2.9,20.69,102.1,1.134,0.81,,,,
T,14:13:59,52.36142599,4.950422505,1.5,3.1,19.41,103.9,1.135,0.86,,,,
T,14:14:00,52.36142524,4.950434491,1.7,3,20.3,95.9,1.136,0.82,,,,
T,14:14:01,52.36142498,4.950447902,1.1,3.3,18.23,91.8,1.137,0.91,,,,
T,14:14:02,52.36142247,4.950459469,1.4,3,19.93,109.6,1.138,0.84,,,,
T,14:14:03,52.36142121,4.950472964,0.9,3.3,17.92,98.7,1.139,0.93,,,,
T,14:14:04,52.36141845,4.950484196,1.6,3,20.21,112,1.139,0.82,,,,
T,14:14:05,52.36141652,4.95049702,1.1,3.2,18.53,103.8,1.14,0.9,,,,
T,14:14:06,52.36141375,4.950507414,1.6,2.8,21.59,113.5,1.141,0.77,,,,
T,14:14:07,52.36141266,4.950519986,1.7,3.1,19.27,98.1,1.142,0.87,,,,
T,14:14:08,52.36141099,4.950532978,2.1,3.3,18.43,101.9,1.143,0.9,,,,
T,14:14:09,52.36140889,4.950539768,1.3,1.9,32.18,116.8,1.143,0.52,,,,
T,14:14:10,52.36141074,4.950556951,1.7,4.3,14.02,80,1.145,1.19,,,,
T,14:14:11,52.36141065,4.950566255,1.6,2.3,26.29,90.8,1.145,0.63,,,,
T,14:14:12,52.36141124,4.950570613,1.1,1.1,54.82,77.6,1.146,0.3,,,,
T,14:14:13,52.36141074,4.950573128,1.2,0.6,92.48,108.1,1.146,0.18,,,,
T,14:14:14,52.36141149,4.950588383,1.2,3.8,15.99,85.4,1.147,1.04,,,,
T,14:14:15,52.36141107,4.950598944,1.6,2.6,23.12,93.7,1.148,0.72,,,,
T,14:14:16,52.36140805,4.950610846,1.3,3.2,18.99,112.5,1.148,0.88,,,,
T,14:14:17,52.36140453,4.950623251,0.7,3.4,17.89,114.9,1.149,0.93,,,,
T,14:14:18,52.36140126,4.950635489,1.3,3.3,18.32,113.6,1.15,0.91,,,,
T,14:14:19,52.3613995,4.950648733,1.1,3.3,18.05,102.3,1.151,0.92,,,,
T,14:14:20,52.36140126,4.950664658,1.3,4,15.12,79.7,1.152,1.1,,,,
T,14:14:21,52.36140738,4.950682344,1.4,5,12.04,60.5,1.154,1.38,,,,
T,14:14:22,52.36141224,4.95069827,1.4,4.4,13.75,63.4,1.155,1.21,,,,
T,14:14:23,52.36141786,4.950714782,1.1,4.6,12.95,60.9,1.156,1.29,,,,
T,14:14:24,52.36141794,4.950716458,1,0.4,145.46,85.3,1.156,0.11,,,,
T,14:14:25,52.36142792,4.950746046,1.2,8.3,7.24,61.1,1.159,2.3,,,,
T,14:14:26,52.36143177,4.950756859,1.3,3.1,19.55,59.7,1.159,0.85,,,,
T,14:14:27,52.3614368,4.950768678,1.3,3.5,17,55.1,1.16,0.98,,,,
T,14:14:28,52.36144083,4.950777646,1.2,2.7,22,53.7,1.161,0.76,,,,
T,14:14:29,52.36144552,4.950785944,1.1,2.8,21.65,47.2,1.162,0.77,,,,
T,14:14:30,52.36144954,4.950794829,1.4,2.7,22.14,53.4,1.163,0.75,,,,
T,14:14:31,52.36145105,4.950798182,1.6,1,58.8,53.6,1.163,0.28,,,,
T,14:14:32,52.3614472,4.950798852,0.9,1.6,38.63,173.9,1.163,0.43,,,,
T,14:14:33,52.36144485,4.950805223,2,1.8,32.91,121.1,1.164,0.51,,,,
T,14:14:34,52.36144301,4.950806648,1.1,0.8,73.42,154.7,1.164,0.23,,,,
T,14:14:35,52.36144058,4.950816119,1.7,2.5,23.82,112.8,1.165,0.7,,,,
T,14:14:36,52.3614337,4.950823914,1.6,3.4,17.9,145.3,1.166,0.93,,,,
T,14:14:37,52.36142809,4.950834475,1.3,3.4,17.49,131,1.167,0.95,,,,
T,14:14:38,52.36142934,4.950837242,1.6,0.8,71.02,53.3,1.167,0.23,,,,
T,14:14:39,52.3614301,4.950846629,1.6,2.3,25.84,82.5,1.168,0.65,,,,
T,14:14:40,52.36142524,4.950859202,2.2,3.6,16.45,122.3,1.169,1.01,,,,
T,14:14:41,52.36142071,4.950871691,2.1,3.6,16.86,120.7,1.17,0.99,,,,
T,14:14:42,52.36141451,4.95088242,2.1,3.6,16.58,133.4,1.171,1.01,,,,
T,14:14:43,52.36140872,4.950891305,2.5,3.2,18.87,136.8,1.171,0.88,,,,
T,14:14:44,52.36140378,4.950898262,2.2,2.6,22.95,139.3,1.172,0.73,,,,
T,14:14:45,52.36139934,4.95089977,1.9,1.8,33.01,168.3,1.173,0.5,,,,
T,14:14:46,52.36139615,4.950897507,1.5,1.4,43.12,203.5,1.173,0.39,,,,
T,14:14:47,52.36139506,4.950893233,1.7,1.1,52.83,247.3,1.173,0.32,,,,
T,14:14:48,52.36139271,4.950893233,2.3,0.9,63.82,180,1.174,0.26,,,,
T,14:14:49,52.36139221,4.950894155,2.2,0.3,198.12,131.8,1.174,0.08,,,,
T,14:14:50,52.36138794,4.950897256,1.9,1.9,32.02,156.1,1.174,0.52,,,,
T,14:14:51,52.36138727,4.950903878,2.1,1.6,36.45,99.4,1.175,0.46,,,,
T,14:14:52,52.36138417,4.950904716,2.3,1.3,47.65,170.6,1.175,0.35,,,,
T,14:14:53,52.36138316,4.950900776,1.9,1,57.32,247.3,1.175,0.29,,,,
T,14:14:54,52.36138173,4.950898346,2.3,0.8,72.7,226.2,1.176,0.23,,,,
T,14:14:55,52.36137872,4.950897424,1.7,1.2,48.79,190.6,1.176,0.34,,,,
T,14:14:56,52.36137788,4.950895077,2.1,0.7,90.04,239.7,1.176,0.19,,,,
T,14:14:57,52.36137578,4.950892562,1.5,1,57.6,216.2,1.176,0.29,,,,
T,14:14:58,52.36137327,4.950888958,2.4,1.3,44.77,221.2,1.177,0.37,,,,
T,14:14:59,52.36137293,4.950885354,2.5,0.9,67.11,261.3,1.177,0.25,,,,
T,14:15:00,52.36137059,4.950879822,1.9,1.7,36.35,235.2,1.177,0.46,,,,
T,14:15:01,52.36136899,4.950875882,2.5,1.2,51.82,236.5,1.178,0.32,,,,
T,14:15:02,52.36137386,4.950879989,2.2,2.2,27.37,27.3,1.178,0.61,,,,
T,14:15:03,52.36137344,4.950877726,2.4,0.6,103.48,253.1,1.179,0.16,,,,
T,14:15:04,52.36137075,4.95087387,2.6,1.4,41.92,221.3,1.179,0.4,,,,
T,14:15:05,52.36136707,4.950871188,2,1.6,37.1,203.9,1.179,0.45,,,,
T,14:15:06,52.36136346,4.950868254,2,1.6,37.19,206.4,1.18,0.45,,,,
T,14:15:07,52.36136807,4.950868841,2,1.9,32.39,4.4,1.18,0.51,,,,
T,14:15:08,52.36136832,4.950868087,2,0.2,284.84,298.6,1.18,0.06,,,,
T,14:15:09,52.36136891,4.950866243,2.4,0.5,117.72,297.5,1.181,0.14,,,,
T,14:15:10,52.36136799,4.950862136,2.4,1.1,55.93,249.8,1.181,0.3,,,,
T,14:15:11,52.36136782,4.95086222,2.1,0.1,853.98,163,1.181,0.02,,,,
T,14:15:12,52.36136623,4.950856268,2.3,1.6,37.67,246.3,1.181,0.44,,,,
