type,time,latitude,longitude,altitude (m),speed (km/h),pace (min/km),course,distance (km),distance_interval (m),color,name,desc
T,13:52:42,52.35967166,4.95281755,-5.3,1.3,44.77,318.8,0.317,0.37,,,
T,13:52:43,52.35967241,4.95281361,-5.3,1,59.27,287.4,0.318,0.28,,,
T,13:52:44,52.35967652,4.952810593,-5.3,1.8,33.26,335.8,0.318,0.5,,,
T,13:52:45,52.35967912,4.952802127,-5.5,2.3,25.83,296.7,0.319,0.65,,,
T,13:52:46,52.35968348,4.952790979,-5.5,3.2,18.5,302.6,0.32,0.9,,,
T,13:52:47,52.35968876,4.952781508,-5.5,3.1,19.1,312.4,0.32,0.87,,,
T,13:52:48,52.35969546,4.952772036,-5,3.6,16.9,319.2,0.321,0.99,,,
T,13:52:49,52.3596994,4.95276181,-5.4,3,20.25,302.2,0.322,0.82,,,
T,13:52:50,52.359702,4.952746974,-5.5,3.8,15.85,286,0.323,1.05,,,
T,13:52:51,52.35970552,4.952734401,-5.4,3.4,17.7,294.6,0.324,0.94,,,
T,13:52:52,52.35970695,4.952723589,-5.2,2.7,22.12,282.2,0.325,0.75,,,
T,13:52:53,52.35970854,4.95271856,-5.2,1.4,43.21,297.4,0.325,0.39,,,
T,13:52:54,52.35970896,4.952709423,-5.1,2.2,26.7,274.3,0.326,0.62,,,
T,13:52:55,52.35971181,4.952698275,-5.1,3,20.25,292.7,0.327,0.82,,,
T,13:52:56,52.35971415,4.952690061,-4.8,2.2,26.99,295.1,0.327,0.62,,,
T,13:52:57,52.35971692,4.95268587,-5.3,1.5,39.7,317.2,0.328,0.42,,,
T,13:52:58,52.35971985,4.95267489,-4.7,2.9,20.42,293.6,0.329,0.82,,,
T,13:52:59,52.35972497,4.952664915,-4.8,3.2,18.81,310,0.33,0.89,,,
T,13:53:00,52.35973192,4.952654606,-4.8,3.8,15.94,317.9,0.331,1.05,,,
T,13:53:01,52.35973846,4.952646727,-4.9,3.3,18.43,323.6,0.332,0.9,,,
T,13:53:02,52.35974383,4.952640524,-5.1,2.6,22.79,324.8,0.332,0.73,,,
T,13:53:03,52.35974894,4.952630131,-4.9,3.3,18.35,308.9,0.333,0.91,,,
T,13:53:04,52.35975036,4.952620827,-4.7,2.4,25.51,284.1,0.334,0.65,,,
T,13:53:05,52.35975196,4.952609008,-5,3,20.22,282.4,0.335,0.82,,,
T,13:53:06,52.35975472,4.95259786,-4.9,3,20.34,292.1,0.335,0.82,,,
T,13:53:07,52.35975657,4.952589311,-4.9,2.2,26.99,289.5,0.336,0.62,,,
T,13:53:08,52.35975673,4.952574223,-5.1,3.7,16.21,271,0.337,1.03,,,
T,13:53:09,52.35975967,4.952558549,-5.2,4,14.93,287,0.338,1.12,,,
T,13:53:10,52.35976218,4.952543462,-5.1,3.8,15.65,285.3,0.339,1.07,,,
T,13:53:11,52.35976109,4.952522507,-5,5.2,11.63,265.1,0.341,1.43,,,
T,13:53:12,52.35976059,4.952503983,-4.7,4.5,13.19,267.5,0.342,1.26,,,
T,13:53:13,52.35976243,4.952484621,-5.4,4.8,12.49,278.9,0.343,1.33,,,
T,13:53:14,52.3597626,4.952468025,-4.9,4.1,14.74,270.9,0.344,1.13,,,
T,13:53:15,52.3597616,4.952453608,-5.5,3.6,16.86,263.5,0.345,0.99,,,
T,13:53:16,52.3597616,4.952437682,-5.6,3.9,15.36,270,0.347,1.08,,,
T,13:53:17,52.35976151,4.952419661,-5.2,4.4,13.58,269.6,0.348,1.23,,,
T,13:53:18,52.35975925,4.952407256,-5.1,3.2,18.9,253.4,0.349,0.88,,,
T,13:53:19,52.35975682,4.952394767,-5.3,3.2,18.67,252.3,0.35,0.89,,,
T,13:53:20,52.3597564,4.952380853,-4.8,3.4,17.56,267.2,0.35,0.95,,,
T,13:53:21,52.35975849,4.952368951,-5,3,19.75,286.1,0.351,0.84,,,
T,13:53:22,52.35976093,4.952353109,-4.9,4,14.98,284.1,0.352,1.11,,,
T,13:53:23,52.35976361,4.952338692,-4.5,3.7,16.24,286.9,0.353,1.03,,,
T,13:53:24,52.35976797,4.952328801,-5.2,3,20.08,305.8,0.354,0.83,,,
T,13:53:25,52.35977191,4.952315474,-4.8,3.6,16.53,295.8,0.355,1.01,,,
T,13:53:26,52.35977492,4.952298962,-5.2,4.2,14.2,286.7,0.356,1.17,,,
T,13:53:27,52.35977953,4.952284545,-4.9,4,15.04,297.6,0.358,1.11,,,
T,13:53:28,52.35978272,4.9522739,-4.6,2.9,20.65,296.1,0.358,0.81,,,
T,13:53:29,52.35978674,4.952265266,-4.4,2.7,22.55,307.3,0.359,0.74,,,
T,13:53:30,52.35979127,4.952256214,-4.6,2.9,20.93,309.3,0.36,0.8,,,
T,13:53:31,52.3597968,4.952250766,-4.6,2.6,23.19,329,0.361,0.72,,,
T,13:53:32,52.35980434,4.952242049,-4.7,3.7,16.21,324.8,0.362,1.03,,,
T,13:53:33,52.35981013,4.952225536,-4.2,4.7,12.86,299.8,0.363,1.3,,,
T,13:53:34,52.35981641,4.952208353,-4.3,4.9,12.22,300.9,0.364,1.36,,,
T,13:53:35,52.35982438,4.952194355,-4.4,4.7,12.8,313,0.366,1.3,,,
T,13:53:36,52.3598346,4.952182621,-4.4,5,11.98,325,0.367,1.39,,,
T,13:53:37,52.35984273,4.952170635,-4.4,4.4,13.68,318,0.368,1.22,,,
T,13:53:38,52.35984977,4.952159235,-4.1,4,15.11,315.3,0.369,1.1,,,
T,13:53:39,52.35985573,4.952150015,-4.4,3.3,18.26,316.6,0.37,0.91,,,
T,13:53:40,52.35986369,4.952141717,-4.9,3.8,15.86,327.5,0.371,1.05,,,
T,13:53:41,52.35987031,4.952130485,-4.6,3.8,15.69,314,0.372,1.06,,,
T,13:53:42,52.35987752,4.952121684,-4.5,3.6,16.64,323.3,0.373,1,,,
T,13:53:43,52.35988221,4.952109279,-4.6,3.6,16.78,301.8,0.374,0.99,,,
T,13:53:44,52.35989093,4.95209964,-4.7,4.2,14.23,326,0.376,1.17,,,
T,13:53:45,52.35990015,4.952088995,-5.3,4.5,13.27,324.8,0.377,1.26,,,
T,13:53:46,52.35990518,4.952074578,-4.4,4.1,14.74,299.7,0.378,1.13,,,
T,13:53:47,52.35991054,4.952060496,-4.4,4.1,14.75,302,0.379,1.13,,,
T,13:53:48,52.35991675,4.952048678,-5,3.8,15.72,310.7,0.38,1.06,,,
T,13:53:49,52.35992186,4.952036273,-4.7,3.7,16.36,304,0.381,1.02,,,
T,13:53:50,52.35992806,4.952023532,-4.8,4,15.03,308.6,0.382,1.11,,,
T,13:53:51,52.35993594,4.952014647,-4.3,3.8,15.64,325.4,0.383,1.07,,,
T,13:53:52,52.35994306,4.952006098,-4.3,3.5,16.94,323.8,0.384,0.98,,,
T,13:53:53,52.35995136,4.951996207,-4.7,4.1,14.58,323.9,0.385,1.14,,,
T,13:53:54,52.35996058,4.951986149,-4,4.4,13.51,326.3,0.387,1.23,,,
T,13:53:55,52.35997165,4.951979611,-4.5,4.7,12.73,340.2,0.388,1.31,,,
T,13:53:56,52.3599781,4.951971145,-4.5,3.3,18.09,321.3,0.389,0.92,,,
T,13:53:57,52.35998036,4.951956226,-3.9,3.8,15.92,283.9,0.39,1.05,,,
T,13:53:58,52.35998489,4.951947928,-4.2,2.7,22.01,311.8,0.391,0.76,,,
T,13:53:59,52.35999185,4.951944742,-4.5,2.9,20.73,344.4,0.391,0.8,,,
T,13:54:00,52.36000199,4.951935355,-3.7,4.7,12.85,330.5,0.393,1.3,,,
T,13:54:01,52.36001205,4.951923536,-4.6,5,12.09,324.3,0.394,1.38,,,
T,13:54:02,52.36002328,4.951910712,-4.7,5.5,10.93,325.1,0.396,1.52,,,
T,13:54:03,52.36003351,4.95189663,-4.2,5.4,11.2,319.9,0.397,1.49,,,
T,13:54:04,52.36004189,4.951881291,-4.1,5,11.9,311.8,0.399,1.4,,,
T,13:54:05,52.36004876,4.951867629,-4.2,4.3,13.83,309.5,0.4,1.2,,,
T,13:54:06,52.36005345,4.951854134,-4,3.8,15.76,299.7,0.401,1.06,,,
T,13:54:07,52.36005697,4.951843405,-4.3,3,20.1,298.2,0.402,0.83,,,
T,13:54:08,52.36006016,4.951834772,-4.2,2.5,24.27,301.1,0.402,0.69,,,
T,13:54:09,52.36006058,4.951833347,-4.2,0.4,154.76,295.7,0.402,0.11,,,
T,13:54:10,52.3600615,4.951831754,-4.1,0.5,111.62,313.5,0.403,0.15,,,
T,13:54:11,52.36006125,4.951830748,-4.4,0.3,225.19,247.7,0.403,0.07,,,
T,13:54:12,52.36006301,4.951829827,-4.5,0.7,81.03,342.3,0.403,0.21,,,
T,13:54:13,52.36006544,4.951830329,-5,1,61.13,7.2,0.403,0.27,,,
T,13:54:14,52.3600677,4.951831754,-4.8,1,61.75,21,0.403,0.27,,,
T,13:54:15,52.36006971,4.951833431,-4.5,0.9,66.32,27,0.404,0.25,,,
T,13:54:16,52.36006946,4.95183276,-4.9,0.2,311.09,238.4,0.404,0.05,,,
T,13:54:17,52.36006971,4.951831587,-4.2,0.3,196.78,289.3,0.404,0.08,,,
T,13:54:18,52.36007365,4.951828988,-3.5,1.7,35.25,338.1,0.404,0.47,,,
T,13:54:19,52.3600822,4.951822199,-4.3,3.8,15.76,334.1,0.405,1.06,,,
T,13:54:20,52.36009201,4.951809458,-4.7,5,11.95,321.6,0.407,1.39,,,
T,13:54:21,52.36010282,4.951796047,-4.6,5.4,11.03,322.9,0.408,1.51,,,
T,13:54:22,52.36011179,4.951780457,-4.5,5.2,11.44,313.3,0.41,1.46,,,
T,13:54:23,52.36012009,4.951763945,-4.4,5.2,11.45,309.5,0.411,1.46,,,
T,13:54:24,52.36012847,4.951748606,-3.8,5,11.9,311.8,0.413,1.4,,,
T,13:54:25,52.36013752,4.951735362,-4.8,4.9,12.32,318.2,0.414,1.35,,,
T,13:54:26,52.36014708,4.951721113,-4.8,5.2,11.58,317.7,0.415,1.44,,,
T,13:54:27,52.36015781,4.951706948,-4.6,5.5,10.86,321.1,0.417,1.54,,,
T,13:54:28,52.36016938,4.951695213,-3.9,5.5,11,328.2,0.418,1.52,,,
T,13:54:29,52.36018186,4.951684652,-3.9,5.6,10.65,332.7,0.42,1.56,,,
T,13:54:30,52.36019226,4.951672582,-4.4,5.1,11.75,324.7,0.421,1.42,,,
T,13:54:31,52.36020265,4.951658249,-4.6,5.4,11.01,319.9,0.423,1.51,,,
T,13:54:32,52.36021221,4.951642742,-4.5,5.4,11.12,315.3,0.424,1.5,,,
T,13:54:33,52.3602226,4.951628996,-4.4,5.4,11.2,321.1,0.426,1.49,,,
T,13:54:34,52.36023484,4.951615669,-4,5.9,10.18,326.4,0.428,1.64,,,
T,13:54:35,52.36024699,4.95160209,-4.1,5.9,10.17,325.7,0.429,1.64,,,
T,13:54:36,52.36025873,4.951589936,-4.3,5.6,10.78,327.7,0.431,1.55,,,
T,13:54:37,52.36027231,4.951580549,-4.2,5.9,10.16,337.1,0.432,1.64,,,
T,13:54:38,52.36028404,4.951568479,-4.3,5.6,10.8,327.9,0.434,1.54,,,
T,13:54:39,52.36029351,4.951554984,-4.5,5,11.92,319,0.435,1.4,,,
T,13:54:40,52.36030223,4.951542662,-4.3,4.6,12.99,319.2,0.437,1.28,,,
T,13:54:41,52.36031153,4.951531431,-4.6,4.6,12.95,323.6,0.438,1.29,,,
T,13:54:42,52.36032184,4.951522211,-4.3,4.7,12.74,331.4,0.439,1.31,,,
T,13:54:43,52.36033307,4.951515757,-4.5,4.8,12.58,340.7,0.441,1.32,,,
T,13:54:44,52.36034431,4.951509219,-4.7,4.8,12.56,340.4,0.442,1.33,,,
T,13:54:45,52.36035696,4.951504944,-4.5,5.2,11.59,348.3,0.443,1.44,,,
T,13:54:46,52.36036819,4.951498825,-4.5,4.7,12.65,341.6,0.445,1.32,,,
T,13:54:47,52.36037917,4.95149388,-4.4,4.6,13.15,344.6,0.446,1.27,,,
T,13:54:48,52.36038865,4.951487007,-4.3,4.2,14.45,336.1,0.447,1.15,,,
T,13:54:49,52.36039837,4.9514772,-4.1,4.6,13.11,328.4,0.448,1.27,,,
T,13:54:50,52.36040784,4.951468818,-3.9,4.3,13.9,331.6,0.449,1.2,,,
T,13:54:51,52.36041673,4.951462531,-4.5,3.9,15.47,336.6,0.451,1.08,,,
T,13:54:52,52.36042737,4.951454988,-4.8,4.6,12.91,336.6,0.452,1.29,,,
T,13:54:53,52.36043676,4.951450378,-3.7,3.9,15.28,343.3,0.453,1.09,,,
T,13:54:54,52.36044975,4.951447444,-4.1,5.3,11.42,352.1,0.454,1.46,,,
T,13:54:55,52.36046006,4.951441661,-4.1,4.4,13.74,341.1,0.456,1.21,,,
T,13:54:56,52.36046844,4.951437889,-4.2,3.5,17.23,344.6,0.457,0.97,,,
T,13:54:57,52.36047733,4.951429507,-4.1,4.1,14.6,330.1,0.458,1.14,,,
T,13:54:58,52.36048537,4.951423053,-4.1,3.6,16.71,333.9,0.459,1,,,
T,13:54:59,52.36049376,4.951415593,-4.2,3.8,15.69,331.5,0.46,1.06,,,
T,13:55:00,52.36050331,4.951411234,-4,4,15.1,344.4,0.461,1.1,,,
T,13:55:01,52.36051387,4.951406792,-4.3,4.4,13.73,345.6,0.462,1.21,,,
T,13:55:02,52.36052527,4.951399583,-4.3,4.9,12.25,338.9,0.463,1.36,,,
T,13:55:03,52.36053608,4.951392794,-3.8,4.6,12.93,339,0.465,1.29,,,
T,13:55:04,52.36054572,4.951386759,-4.3,4.1,14.51,339.1,0.466,1.15,,,
T,13:55:05,52.36055411,4.95138525,-3.9,3.4,17.76,353.7,0.467,0.94,,,
T,13:55:06,52.36056257,4.951384747,-4,3.4,17.68,357.9,0.468,0.94,,,
T,13:55:07,52.36057322,4.951381981,-3.8,4.3,13.9,351,0.469,1.2,,,
T,13:55:08,52.36058168,4.951377874,-4,3.5,16.96,343.5,0.47,0.98,,,
T,13:55:09,52.36058964,4.951376198,-4.2,3.2,18.66,352.7,0.471,0.89,,,
T,13:55:10,52.36059618,4.951374438,-4,2.7,22.6,350.7,0.472,0.74,,,
T,13:55:11,52.3606018,4.951371085,-3.8,2.4,25.05,340,0.472,0.67,,,
T,13:55:12,52.36060926,4.951371923,-4,3,20.03,3.9,0.473,0.83,,,
T,13:55:13,52.36061714,4.951371252,-3.5,3.2,18.98,357,0.474,0.88,,,
T,13:55:14,52.36062585,4.951372594,-3.8,3.5,17.11,5.4,0.475,0.97,,,
T,13:55:15,52.36063424,4.951372426,-4.7,3.4,17.87,359.3,0.476,0.93,,,
T,13:55:16,52.36064262,4.951376785,-4.1,3.5,17.03,17.6,0.477,0.98,,,
T,13:55:17,52.36064966,4.951372258,-4,3,19.8,338.6,0.478,0.84,,,
T,13:55:18,52.36065477,4.951373348,-3.7,2.1,29.05,7.4,0.478,0.57,,,
T,13:55:19,52.36065921,4.951375276,-4.4,1.8,32.59,14.8,0.479,0.51,,,
T,13:55:20,52.36066307,4.951377455,-4,1.6,36.71,19,0.479,0.45,,,
T,13:55:21,52.36066391,4.951383993,-4.3,1.6,36.63,78.1,0.48,0.46,,,
T,13:55:22,52.36066223,4.951393548,-4.2,2.4,24.61,106,0.48,0.68,,,
T,13:55:23,52.36065838,4.951403691,-4.6,2.9,20.49,121.9,0.481,0.81,,,
T,13:55:24,52.36065636,4.951412072,-4.2,2.2,27.17,111.5,0.482,0.61,,,
T,13:55:25,52.36065703,4.951421963,-3.9,2.4,24.59,83.7,0.482,0.68,,,
T,13:55:26,52.36065921,4.951431435,-4.1,2.5,24.18,69.4,0.483,0.69,,,
T,13:55:27,52.3606629,4.951439649,-4.4,2.5,24.02,53.7,0.484,0.69,,,
T,13:55:28,52.36066433,4.951448701,-4.2,2.3,26.17,75.5,0.484,0.64,,,
T,13:55:29,52.36066634,4.951452389,-4.4,1.2,49.53,48.2,0.485,0.34,,,
T,13:55:30,52.36066936,4.95146052,-4.3,2.3,25.73,58.7,0.485,0.65,,,
T,13:55:31,52.36067338,4.951465549,-4,2,29.56,37.4,0.486,0.56,,,
T,13:55:32,52.36067363,4.951468483,-5,0.7,82.59,82,0.486,0.2,,,
T,13:55:33,52.36067573,4.9514715,-4.7,1.1,53.62,41.3,0.487,0.31,,,
T,13:55:34,52.36067975,4.95147896,-4.6,2.4,24.61,48.6,0.487,0.68,,,
T,13:55:35,52.36068176,4.951482061,-4.6,1.1,54.15,43.3,0.488,0.31,,,
T,13:55:36,52.36068453,4.951482313,-5.1,1.1,54.07,3.2,0.488,0.31,,,
T,13:55:37,52.3606909,4.951482732,-4.9,2.6,23.49,2.3,0.489,0.71,,,
T,13:55:38,52.36069677,4.951484073,-4.5,2.4,25.28,7.9,0.489,0.66,,,
T,13:55:39,52.36069777,4.95148248,-4.8,0.6,106.92,316,0.489,0.16,,,
T,13:55:40,52.3606971,4.951487677,-4.9,1.3,46.06,101.9,0.49,0.36,,,
T,13:55:41,52.36069651,4.951494802,-4.9,1.8,34.03,97.7,0.49,0.49,,,
T,13:55:42,52.36069685,4.951502262,-4.5,1.8,32.71,85.8,0.491,0.51,,,
T,13:55:43,52.36069593,4.951507207,-4.5,1.3,47.33,107,0.491,0.35,,,
T,13:55:44,52.36069501,4.95151123,-4.7,1.1,56.95,110.6,0.491,0.29,,,
T,13:55:45,52.36069308,4.951516846,-4.8,1.6,38,119.3,0.492,0.44,,,
T,13:55:46,52.36068914,4.951522546,-4.8,2.1,28.46,138.5,0.492,0.59,,,
T,13:55:47,52.36068687,4.951526402,-5,1.3,45.8,133.9,0.493,0.36,,,
T,13:55:48,52.36068503,4.951533191,-4.6,1.8,32.94,114,0.493,0.51,,,
T,13:55:49,52.36068386,4.951539058,-4.3,1.5,39.64,108.1,0.494,0.42,,,
T,13:55:50,52.36068671,4.951551883,-4,3.3,17.93,70,0.495,0.93,,,
T,13:55:51,52.36069123,4.95156345,-3.9,3.4,17.82,57.4,0.496,0.94,,,
T,13:55:52,52.36069576,4.951570323,-4.5,2.5,24.24,42.8,0.496,0.69,,,
T,13:55:53,52.36070012,4.951576442,-4.5,2.3,26.06,40.6,0.497,0.64,,,
T,13:55:54,52.36070816,4.951584404,-4.5,3.8,15.92,31.1,0.498,1.05,,,
T,13:55:55,52.36071428,4.95159287,-4.5,3.2,18.68,40.2,0.499,0.89,,,
T,13:55:56,52.36071839,4.95160033,-4.3,2.5,24.39,48,0.5,0.68,,,
T,13:55:57,52.36072334,4.951608293,-4.5,2.8,21.57,44.5,0.5,0.77,,,
T,13:55:58,52.36072828,4.951620111,-4.7,3.5,17.09,55.6,0.501,0.98,,,
T,13:55:59,52.36073323,4.951629331,-4.7,3,19.96,48.7,0.502,0.84,,,
T,13:56:00,52.36073826,4.951633271,-5,2.2,26.85,25.6,0.503,0.62,,,
T,13:56:01,52.36074152,4.951639725,-4.7,2.1,29.21,50.3,0.503,0.57,,,
T,13:56:02,52.36074253,4.951642742,-4.9,0.8,71.21,61.4,0.504,0.23,,,
T,13:56:03,52.36074396,4.951646179,-4.9,1,58.94,55.8,0.504,0.28,,,
T,13:56:04,52.3607453,4.951643329,-4.5,0.9,68.06,307.6,0.504,0.24,,,
T,13:56:05,52.36074689,4.951639976,-4.6,1,57.65,307.9,0.504,0.29,,,
T,13:56:06,52.36074605,4.951644419,-4.8,1.1,52.63,107.2,0.505,0.32,,,
T,13:56:07,52.36074664,4.951644838,-4.6,0.3,233.9,23.6,0.505,0.07,,,
T,13:56:08,52.36074773,4.95164291,-4.5,0.6,93.24,312.8,0.505,0.18,,,
T,13:56:09,52.36074739,4.951645089,-4.6,0.6,108.88,104.1,0.505,0.15,,,
T,13:56:10,52.36074697,4.951648274,-4.7,0.8,75.1,102.2,0.505,0.22,,,
T,13:56:11,52.36074714,4.951649364,-4.8,0.3,217.75,75.9,0.505,0.08,,,
T,13:56:12,52.3607494,4.951650035,-4.4,0.9,65.12,10.3,0.506,0.26,,,
T,13:56:13,52.36075125,4.951646263,-4.7,1.2,50.69,308.7,0.506,0.33,,,
T,13:56:14,52.36074798,4.951641485,-4.8,1.8,34.15,221.8,0.506,0.49,,,
T,13:56:15,52.36074613,4.95163478,-4.3,1.8,33.28,245.8,0.507,0.5,,,
T,13:56:16,52.36074496,4.951630002,-4.4,1.3,47.52,248.1,0.507,0.35,,,
T,13:56:17,52.36074161,4.951624805,-4.2,1.9,32.41,223.4,0.508,0.51,,,
T,13:56:18,52.36073926,4.951620446,-4.4,1.4,42.15,228.6,0.508,0.4,,,
T,13:56:19,52.36073532,4.951616256,-4.4,1.9,31.86,213,0.509,0.52,,,
T,13:56:20,52.36073842,4.951618267,-4.1,1.3,44.89,21.6,0.509,0.37,,,
T,13:56:21,52.36074085,4.951614411,-4.4,1.4,44.2,315.9,0.509,0.38,,,
T,13:56:22,52.36074446,4.951612987,-4.3,1.5,40.39,346.4,0.51,0.41,,,
T,13:56:23,52.36074647,4.951613993,-4.5,0.8,71.2,17,0.51,0.23,,,
T,13:56:24,52.36074521,4.951614579,-4.7,0.5,114.55,164.1,0.51,0.15,,,
T,13:56:25,52.3607515,4.951612819,-4.3,2.6,23.48,350.3,0.511,0.71,,,
T,13:56:26,52.36075401,4.951609215,-3.9,1.3,44.77,318.8,0.511,0.37,,,
T,13:56:27,52.36075401,4.951604605,-4,1.1,53.07,270,0.512,0.31,,,
T,13:56:28,52.36075091,4.951601839,-4,1.4,42.39,208.6,0.512,0.39,,,
T,13:56:29,52.360752,4.951602258,-4.2,0.4,133.8,13.2,0.512,0.12,,,
T,13:56:30,52.36074999,4.95159924,-4.5,1.1,54.84,222.5,0.512,0.3,,,
T,13:56:31,52.36074898,4.951595049,-4.3,1.1,54.35,248.5,0.513,0.31,,,
T,13:56:32,52.36074739,4.951586416,-4.3,2.2,27.13,253.2,0.513,0.61,,,
T,13:56:33,52.36074764,4.951577196,-4.1,2.3,26.51,272.6,0.514,0.63,,,
T,13:56:34,52.36074798,4.951567808,-4.4,2.3,26.02,273.3,0.515,0.64,,,
T,13:56:35,52.36075033,4.951556493,-4.3,2.9,20.48,288.8,0.515,0.81,,,
T,13:56:36,52.36075225,4.951543333,-4.8,3.3,18.08,283.5,0.516,0.92,,,
T,13:56:37,52.36075259,4.951532772,-4.5,2.6,23.13,273,0.517,0.72,,,
T,13:56:38,52.36075234,4.951521792,-4.2,2.7,22.27,267.9,0.518,0.75,,,
T,13:56:39,52.36075318,4.951510392,-4.5,2.8,21.31,276.9,0.519,0.78,,,
T,13:56:40,52.36075435,4.951498322,-4.5,3,20.02,279,0.519,0.83,,,
T,13:56:41,52.36075552,4.951484911,-4.3,3.3,18.06,278.2,0.52,0.92,,,
T,13:56:42,52.36075804,4.95146974,-3.9,3.9,15.57,285.2,0.521,1.07,,,
T,13:56:43,52.36076332,4.95145767,-4,3.6,16.49,305.6,0.522,1.01,,,
T,13:56:44,52.36076709,4.951447863,-4.2,2.8,21.12,302.2,0.523,0.79,,,
T,13:56:45,52.36076893,4.951443253,-4.4,1.4,44.43,303.2,0.524,0.38,,,
T,13:56:46,52.36077053,4.951439314,-4.2,1.2,51.82,303.5,0.524,0.32,,,
T,13:56:47,52.36077388,4.951435039,-4.5,1.7,35.22,322.1,0.524,0.47,,,
T,13:56:48,52.36077899,4.951432524,-3.7,2.1,28.05,343.3,0.525,0.59,,,
T,13:56:49,52.36078486,4.951433446,-3.8,2.4,25.41,5.5,0.526,0.66,,,
T,13:56:50,52.36079257,4.951434452,-4.2,3.1,19.36,4.6,0.527,0.86,,,
T,13:56:51,52.36080028,4.951435039,-4.3,3.1,19.4,2.7,0.527,0.86,,,
T,13:56:52,52.36080615,4.951436212,-4.5,2.4,25.34,7,0.528,0.66,,,
T,13:56:53,52.36081084,4.951436883,-4.2,1.9,31.79,5,0.529,0.52,,,
T,13:56:54,52.36081763,4.951437721,-4.5,2.7,22,4.3,0.529,0.76,,,
T,13:56:55,52.36082459,4.951435709,-4.1,2.8,21.2,350,0.53,0.79,,,
T,13:56:56,52.36083297,4.951432776,-4.3,3.4,17.47,347.9,0.531,0.95,,,
T,13:56:57,52.36084077,4.951432021,-4.2,3.1,19.18,356.6,0.532,0.87,,,
T,13:56:58,52.36084714,4.951431015,-4.3,2.6,23.4,354.5,0.533,0.71,,,
T,13:56:59,52.3608546,4.951429088,-4.2,3,19.83,351,0.534,0.84,,,
T,13:57:00,52.3608618,4.951427076,-4.3,2.9,20.48,350.3,0.534,0.81,,,
T,13:57:01,52.36086893,4.951424058,-4.2,2.9,20.35,345.5,0.535,0.82,,,
T,13:57:02,52.36087681,4.951418862,-4.1,3.4,17.63,338.1,0.536,0.95,,,
T,13:57:03,52.36088469,4.951416599,-4.3,3.2,18.72,350.1,0.537,0.89,,,
T,13:57:04,52.36089324,4.951417185,-4.4,3.4,17.5,2.4,0.538,0.95,,,
T,13:57:05,52.36090179,4.951417772,-4.6,3.4,17.5,2.4,0.539,0.95,,,
T,13:57:06,52.36091,4.951417101,-4.4,3.3,18.21,357.1,0.54,0.92,,,
T,13:57:07,52.36091872,4.951417269,-4.1,3.5,17.18,0.7,0.541,0.97,,,
T,13:57:08,52.36092735,4.951415928,-4.4,3.5,17.27,354.6,0.542,0.96,,,
T,13:57:09,52.36093573,4.951414084,-4.1,3.4,17.71,352.3,0.543,0.94,,,
T,13:57:10,52.36094353,4.951412911,-4.3,3.1,19.13,354.7,0.544,0.87,,,
T,13:57:11,52.36095149,4.951413665,-3.9,3.2,18.78,3.3,0.544,0.89,,,
T,13:57:12,52.36095853,4.951411905,-4,2.9,21.03,351.3,0.545,0.79,,,
T,13:57:13,52.3609618,4.951408887,-4.2,1.5,39.89,330.6,0.546,0.42,,,
T,13:57:14,52.36096398,4.951405199,-4.2,1.3,47.73,314.1,0.546,0.35,,,
T,13:57:15,52.3609649,4.951401344,-4.3,1,59.1,291.4,0.546,0.28,,,
T,13:57:16,52.36096524,4.951401595,-4.3,0.1,405.98,24.6,0.546,0.04,,,
T,13:57:17,52.36096675,4.951400002,-4.6,0.7,83.38,327.2,0.547,0.2,,,
T,13:57:18,52.36097345,4.951403942,-4.1,2.9,21.02,19.7,0.547,0.79,,,
T,13:57:19,52.36098066,4.951401092,-4.2,3,20.2,346.4,0.548,0.83,,,
T,13:57:20,52.36099214,4.951400841,-4.2,4.6,13.04,359.2,0.549,1.28,,,
T,13:57:21,52.36100011,4.951396566,-4,3.4,17.87,341.8,0.55,0.93,,,
T,13:57:22,52.36101042,4.951393129,-3.6,4.2,14.23,348.5,0.552,1.17,,,
T,13:57:23,52.3610214,4.951394554,-4.1,4.4,13.6,4.5,0.553,1.23,,,
T,13:57:24,52.36103363,4.951398997,-4.1,5,11.95,12.5,0.554,1.39,,,
T,13:57:25,52.36104478,4.951403104,-4.3,4.6,13.11,12.7,0.555,1.27,,,
T,13:57:26,52.36105308,4.951404613,-4.7,3.3,17.94,6.3,0.556,0.93,,,
T,13:57:27,52.3610623,4.951398913,-4.5,3.9,15.19,339.3,0.557,1.1,,,
T,13:57:28,52.36107118,4.951395979,-3.8,3.6,16.52,348.6,0.558,1.01,,,
T,13:57:29,52.36107957,4.951392626,-4.2,3.5,17.36,346.3,0.559,0.96,,,
T,13:57:30,52.36108963,4.951389106,-4.1,4.1,14.56,347.9,0.561,1.14,,,
T,13:57:31,52.36110144,4.951387513,-4,4.8,12.63,355.3,0.562,1.32,,,
T,13:57:32,52.36111083,4.951383742,-4,3.9,15.49,346.2,0.563,1.08,,,
T,13:57:33,52.36111988,4.951381981,-4.4,3.7,16.43,353.2,0.564,1.01,,,
T,13:57:34,52.36112751,4.951378377,-4.4,3.2,18.86,343.9,0.565,0.88,,,
T,13:57:35,52.36113539,4.951369492,-4.4,3.8,15.64,325.4,0.566,1.07,,,
