type,time,latitude,longitude,altitude (m),speed (km/h),pace (min/km),course,distance (km),distance_interval (m),color,name,desc
T,09:04:20,52.35853231,4.952012133,6.3,0.1,441.57,351.3,0,0.04,Cyan,Current Track: 15 APR 2021 09:20,
T,09:04:21,52.35853289,4.952010959,6.3,0.4,161.47,309.3,0.001,0.1,,,
T,09:04:22,52.3585334,4.952010037,6.2,0.3,198.1,311.8,0.001,0.08,,,
T,09:04:23,52.3585339,4.952008948,5.8,0.3,179.27,307.1,0.001,0.09,,,
T,09:04:24,52.35853423,4.952007774,6.2,0.3,188.93,295.1,0.001,0.09,,,
T,09:04:25,52.35853465,4.952007187,6.1,0.2,271.33,319.5,0.001,0.06,,,
T,09:04:26,52.35853516,4.952006768,6.2,0.2,265.25,333,0.001,0.06,,,
T,09:04:27,52.35853558,4.952006182,6.1,0.2,271.39,319.5,0.001,0.06,,,
T,09:04:28,52.35853574,4.952006349,6.5,0.1,761.84,31.4,0.001,0.02,,,
T,09:04:29,52.35853599,4.952005679,6.3,0.2,311.15,301.5,0.001,0.05,,,
T,09:04:30,52.35853574,4.952006182,5.9,0.2,376.81,129.3,0.001,0.04,,,
T,09:04:31,52.35853516,4.95200702,6,0.3,192.16,138.9,0.001,0.09,,,
T,09:04:32,52.35853541,4.952006014,6,0.3,225.18,292.3,0.001,0.07,,,
T,09:04:33,52.35853742,4.952002997,6,1.1,54.84,317.5,0.002,0.3,,,
T,09:04:34,52.35853843,4.952002829,6.2,0.4,148.15,354.2,0.002,0.11,,,
T,09:04:35,52.35853884,4.95200241,6,0.2,304.8,328.6,0.002,0.05,,,
T,09:04:36,52.3585396,4.952001739,5.9,0.3,174.39,331.5,0.002,0.1,,,
T,09:04:37,52.35853977,4.952002913,6.1,0.3,203.02,76.8,0.002,0.08,,,
T,09:04:38,52.35854027,4.952003332,6.1,0.2,265.3,27,0.002,0.06,,,
T,09:04:39,52.35854086,4.952003835,5.9,0.3,226.05,27.6,0.002,0.07,,,
T,09:04:40,52.35854136,4.952003751,5.8,0.2,296.24,354.2,0.002,0.06,,,
T,09:04:41,52.35854178,4.952003583,5.8,0.2,347.12,346.3,0.002,0.05,,,
T,09:04:42,52.35854186,4.952002997,6.2,0.1,406.07,283.2,0.002,0.04,,,
T,09:04:43,52.35854111,4.952003248,5.8,0.3,194.53,168.5,0.002,0.09,,,
T,09:04:44,52.3585396,4.952003248,6.2,0.6,99.28,180,0.002,0.17,,,
T,09:04:45,52.35853834,4.952002661,5.6,0.5,114.55,195.9,0.003,0.15,,,
T,09:04:46,52.35853734,4.952001572,6,0.5,124.09,213.5,0.003,0.13,,,
T,09:04:47,52.3585365,4.952000734,5.9,0.4,152.41,211.4,0.003,0.11,,,
T,09:04:48,52.35853507,4.952001153,6.1,0.6,103.45,169.8,0.003,0.16,,,
T,09:04:49,52.35853331,4.952002075,6,0.7,81.03,162.3,0.003,0.21,,,
T,09:04:50,52.35853155,4.952003667,6.3,0.8,74.44,151.1,0.003,0.22,,,
T,09:04:51,52.35853038,4.952005092,6.2,0.6,102.43,143.4,0.004,0.16,,,
T,09:04:52,52.35852962,4.95200702,5.8,0.6,106.93,122.7,0.004,0.16,,,
T,09:04:53,52.35852853,4.952008445,6.2,0.6,107.31,141.4,0.004,0.16,,,
T,09:04:54,52.3585277,4.952008948,6.1,0.4,167.73,159.9,0.004,0.1,,,
T,09:04:55,52.35852669,4.952010457,6,0.5,109.67,137.5,0.004,0.15,,,
T,09:04:56,52.35852669,4.952010876,6.2,0.1,583.72,90,0.004,0.03,,,
T,09:04:57,52.35852937,4.952011714,6,1.1,54.85,10.8,0.005,0.3,,,
T,09:04:58,52.35853398,4.952019257,6.2,2.6,22.95,45,0.005,0.73,,,
T,09:04:59,52.3585401,4.952028645,6.4,3.4,17.84,43.1,0.006,0.93,,,
T,09:05:00,52.35855058,4.95204038,6.2,5.1,11.79,34.4,0.008,1.41,,,
T,09:05:01,52.35856189,4.952052282,6.3,5.4,11.13,32.7,0.009,1.5,,,
T,09:05:02,52.35856902,4.952061586,6.5,3.7,16.42,38.6,0.01,1.02,,,
T,09:05:03,52.35857631,4.952070974,6.1,3.7,16.13,38.2,0.011,1.03,,,
T,09:05:04,52.35858419,4.952077428,6.6,3.5,16.99,26.6,0.012,0.98,,,
T,09:05:05,52.35859023,4.952076673,6.2,2.4,24.75,355.6,0.013,0.67,,,
T,09:05:06,52.35859299,4.952067705,5.7,2.5,24.36,296.8,0.013,0.68,,,
T,09:05:07,52.35859609,4.952065274,5.3,1.4,43.54,334.4,0.014,0.38,,,
T,09:05:08,52.35859861,4.952067872,5.8,1.2,50.34,32.3,0.014,0.33,,,
T,09:05:09,52.35860179,4.952066699,5.3,1.3,45.87,347.3,0.015,0.36,,,
T,09:05:10,52.35859945,4.952067872,5.6,1,61.02,163,0.015,0.27,,,
T,09:05:11,52.35860053,4.952069214,6,0.5,109.78,36.9,0.015,0.15,,,
T,09:05:12,52.35860263,4.952070471,6,0.9,67.09,20.1,0.015,0.25,,,
T,09:05:13,52.35860498,4.952071728,5.5,1,60.64,18.1,0.016,0.27,,,
T,09:05:14,52.35860632,4.952070639,5.6,0.6,99.99,333.6,0.016,0.17,,,
T,09:05:15,52.35860431,4.952074829,5.2,1.3,45.94,128.2,0.016,0.36,,,
T,09:05:16,52.35860456,4.952078182,6.2,0.8,72.42,83,0.016,0.23,,,
T,09:05:17,52.35860632,4.9520812,5.5,1,58.7,46.3,0.017,0.28,,,
T,09:05:18,52.35860766,4.952085223,5.1,1.1,53.4,61.4,0.017,0.31,,,
T,09:05:19,52.35860833,4.952089665,5.8,1.1,53.47,76.1,0.017,0.31,,,
T,09:05:20,52.35861093,4.952091761,5.6,1.2,51.69,26.2,0.018,0.32,,,
T,09:05:21,52.35861135,4.952091845,6,0.2,354.73,7,0.018,0.05,,,
T,09:05:22,52.35860992,4.952094778,6.1,0.9,65.33,128.5,0.018,0.26,,,
T,09:05:23,52.3586116,4.95209218,6.1,0.9,64.81,316.6,0.018,0.26,,,
T,09:05:24,52.35861084,4.952092096,5.8,0.3,198.08,183.9,0.018,0.08,,,
T,09:05:25,52.3586121,4.952090755,5.7,0.6,99.74,326.9,0.018,0.17,,,
T,09:05:26,52.35861328,4.952091007,6.1,0.5,126.55,7.5,0.018,0.13,,,
T,09:05:27,52.35861294,4.95209218,6.3,0.3,188.92,115.1,0.019,0.09,,,
T,09:05:28,52.35861504,4.952089833,5.7,1,58.95,325.6,0.019,0.28,,,
T,09:05:29,52.3586152,4.952088995,6.2,0.2,277.44,288.1,0.019,0.06,,,
T,09:05:30,52.35861545,4.95209327,6.3,1.1,56.97,84.5,0.019,0.29,,,
T,09:05:31,52.35861604,4.95209394,6.1,0.3,209.17,34.9,0.019,0.08,,,
T,09:05:32,52.35861177,4.952092683,6,1.7,34.48,190.2,0.02,0.48,,,
T,09:05:33,52.35861084,4.952095952,6.5,0.9,67.97,114.8,0.02,0.25,,,
T,09:05:34,52.35860917,4.952102909,6.3,1.8,32.72,111.5,0.02,0.51,,,
T,09:05:35,52.35860908,4.95210777,6.9,1.2,50.3,91.6,0.021,0.33,,,
T,09:05:36,52.3586064,4.952115649,7,2.2,27.14,119.1,0.021,0.61,,,
T,09:05:37,52.3586007,4.952124283,6.8,3.1,19.27,137.2,0.022,0.86,,,
T,09:05:38,52.35859785,4.952128725,7,1.6,38.02,136.4,0.023,0.44,,,
T,09:05:39,52.35859416,4.952134341,6.3,2,29.71,137.1,0.023,0.56,,,
T,09:05:40,52.35859869,4.952131659,5.9,1.9,31.11,340.1,0.024,0.54,,,
T,09:05:41,52.35859877,4.952134257,6,0.6,94.02,87,0.024,0.18,,,
T,09:05:42,52.35859928,4.952136185,6,0.5,116.74,66.9,0.024,0.14,,,
T,09:05:43,52.35860129,4.952138029,5.9,0.9,64.93,29.2,0.024,0.26,,,
T,09:05:44,52.35860456,4.952141214,6.1,1.5,39.35,30.8,0.025,0.42,,,
T,09:05:45,52.35860615,4.952144064,6,0.9,63.4,47.5,0.025,0.26,,,
T,09:05:46,52.35860548,4.952143729,6.4,0.3,213.57,197,0.025,0.08,,,
T,09:05:47,52.35860665,4.952146662,6.2,0.9,69.81,56.8,0.025,0.24,,,
T,09:05:48,52.35860699,4.95214683,5.7,0.1,427.15,17,0.025,0.04,,,
T,09:05:49,52.35860825,4.952146076,6.2,0.5,111.83,339.9,0.026,0.15,,,
T,09:05:50,52.35860976,4.952144399,6.3,0.7,82.08,325.8,0.026,0.2,,,
T,09:05:51,52.35861277,4.952140963,5.9,1.5,40.72,325.2,0.026,0.41,,,
T,09:05:52,52.35861596,4.952136437,6.1,1.7,35.48,319,0.027,0.47,,,
T,09:05:53,52.35861797,4.95213367,6.3,1.1,56.96,320,0.027,0.29,,,
T,09:05:54,52.35862015,4.952131826,6.3,1,61.03,332.7,0.027,0.27,,,
T,09:05:55,52.35862384,4.952128893,6.1,1.6,36.51,334.1,0.028,0.46,,,
T,09:05:56,52.35862652,4.952127384,6,1.1,52.8,341,0.028,0.32,,,
T,09:05:57,52.35863021,4.952123612,6.2,1.7,34.42,328,0.029,0.48,,,
T,09:05:58,52.35863281,4.952121014,6,1.2,49.16,328.6,0.029,0.34,,,
T,09:05:59,52.35863666,4.952118583,6,1.7,36.24,338.9,0.029,0.46,,,
T,09:06:00,52.35863876,4.952118499,6.6,0.8,71.46,358.6,0.03,0.23,,,
T,09:06:01,52.35864353,4.952113135,6.4,2.3,25.83,325.6,0.03,0.65,,,
T,09:06:02,52.35864521,4.952110285,6.2,1,61.9,313.9,0.03,0.27,,,
T,09:06:03,52.35864739,4.952107519,6.4,1.1,54.27,322.2,0.031,0.31,,,
T,09:06:04,52.35864756,4.952107016,6.1,0.1,427.2,298.6,0.031,0.04,,,
T,09:06:05,52.35864949,4.952104921,6.2,0.9,64.68,326.4,0.031,0.26,,,
T,09:06:06,52.35865032,4.952104082,6.2,0.4,152.4,328.6,0.031,0.11,,,
T,09:06:07,52.35865125,4.952103244,6,0.4,141.94,331,0.031,0.12,,,
T,09:06:08,52.35865125,4.952106597,5.8,0.8,72.97,90,0.032,0.23,,,
T,09:06:09,52.35864974,4.952111207,6.1,1.3,46.8,118.2,0.032,0.36,,,
T,09:06:10,52.35864747,4.952112129,6,0.9,64.22,166,0.032,0.26,,,
T,09:06:11,52.3586463,4.952116487,6.7,1.2,51.38,113.8,0.032,0.32,,,
T,09:06:12,52.35864814,4.952125372,6.2,2.3,26.08,71.2,0.033,0.64,,,
T,09:06:13,52.35864848,4.952135263,6.5,2.4,24.7,86.8,0.034,0.67,,,
T,09:06:14,52.3586458,4.952144986,6.4,2.6,22.94,114.3,0.034,0.73,,,
T,09:06:15,52.3586432,4.952153116,6.1,2.2,26.67,117.6,0.035,0.62,,,
T,09:06:16,52.3586427,4.95215999,6.3,1.7,35.34,96.8,0.036,0.47,,,
T,09:06:17,52.35864219,4.952165019,5.8,1.2,48.01,99.3,0.036,0.35,,,
T,09:06:18,52.35864655,4.952171892,6,2.4,24.72,43.9,0.037,0.67,,,
T,09:06:19,52.35864622,4.952177256,6.3,1.3,45.37,95.8,0.037,0.37,,,
T,09:06:20,52.3586458,4.952181112,6.5,1,62.47,100.1,0.037,0.27,,,
T,09:06:21,52.35864496,4.952184465,6.2,0.9,67.55,112.3,0.037,0.25,,,
T,09:06:22,52.3586463,4.952191506,6.1,1.8,33.18,72.7,0.038,0.5,,,
T,09:06:23,52.3586484,4.952195361,5.9,1.3,47.45,48.3,0.038,0.35,,,
T,09:06:24,52.3586515,4.952200139,5.7,1.7,35.13,43.3,0.039,0.47,,,
T,09:06:25,52.35865334,4.952204665,6.3,1.3,45,56.3,0.039,0.37,,,
T,09:06:26,52.35865594,4.952208186,5.9,1.4,44.37,39.6,0.04,0.38,,,
T,09:06:27,52.35865711,4.952213801,5.5,1.5,41.23,71.1,0.04,0.4,,,
T,09:06:28,52.35866197,4.952220004,6.1,2.5,24.28,37.9,0.041,0.69,,,
T,09:06:29,52.35866474,4.952228302,6,2.3,25.89,61.4,0.041,0.64,,,
T,09:06:30,52.3586696,4.952236181,6.4,2.7,21.87,44.7,0.042,0.76,,,
T,09:06:31,52.35867279,4.95224121,6.1,1.8,33.81,44,0.043,0.49,,,
T,09:06:32,52.35867497,4.952245904,6.2,1.4,41.53,52.8,0.043,0.4,,,
T,09:06:33,52.35867916,4.952251101,6.4,2.1,28.46,37.1,0.044,0.59,,,
T,09:06:34,52.35868519,4.952255543,5.9,2.7,22.63,24.2,0.044,0.74,,,
T,09:06:35,52.35869173,4.952267865,5.8,4,15,49,0.045,1.11,,,
T,09:06:36,52.35869718,4.952279516,6.3,3.6,16.69,52.6,0.046,1,,,
T,09:06:37,52.35870028,4.952289155,6.1,2.7,22.47,62.2,0.047,0.74,,,
T,09:06:38,52.35870296,4.952291586,6.3,1.2,48.83,29,0.047,0.34,,,
T,09:06:39,52.358709,4.95229762,6.3,2.8,21.17,31.4,0.048,0.79,,,
T,09:06:40,52.35871361,4.952303236,6.2,2.3,26.04,36.6,0.049,0.64,,,
T,09:06:41,52.35871822,4.95230793,6,2.2,27.57,31.9,0.05,0.6,,,
T,09:06:42,52.35872291,4.952312456,6.4,2.2,27.48,30.5,0.05,0.61,,,
T,09:06:43,52.35873079,4.952314301,6.3,3.2,18.82,8.1,0.051,0.89,,,
T,09:06:44,52.35873649,4.952323521,6.7,3.2,18.67,44.7,0.052,0.89,,,
T,09:06:45,52.35874252,4.952329891,6.4,2.9,20.84,32.8,0.053,0.8,,,
T,09:06:46,52.35874646,4.952337267,6.4,2.4,24.99,48.8,0.053,0.67,,,
T,09:06:47,52.35874713,4.952345314,6.7,2,30.12,82.2,0.054,0.55,,,
T,09:06:48,52.35875049,4.952354785,6.2,2.7,22.36,59.9,0.055,0.75,,,
T,09:06:49,52.35875476,4.952362748,6.4,2.6,23.1,48.7,0.055,0.72,,,
T,09:06:50,52.35876457,4.952374985,6.8,4.9,12.14,37.3,0.057,1.37,,,
T,09:06:51,52.35877069,4.952384205,6.2,3.3,17.99,42.6,0.058,0.93,,,
T,09:06:52,52.35877622,4.952389989,6.2,2.6,22.8,32.6,0.058,0.73,,,
T,09:06:53,52.35878075,4.952391833,5.6,1.9,32.11,14,0.059,0.52,,,
T,09:06:54,52.35878343,4.952392671,5.5,1.1,54.85,10.8,0.059,0.3,,,
T,09:06:55,52.35878569,4.952394515,5.3,1,59.22,26.5,0.06,0.28,,,
T,09:06:56,52.35878586,4.952395354,4.9,0.2,277.43,71.9,0.06,0.06,,,
T,09:06:57,52.35878946,4.952395689,5.1,1.4,41.49,3.3,0.06,0.4,,,
T,09:06:58,52.35879164,4.952396695,5.1,0.9,66.14,15.7,0.06,0.25,,,
T,09:06:59,52.35879131,4.952396611,5,0.1,441.57,188.7,0.06,0.04,,,
T,09:07:00,52.3587955,4.952396275,4.7,1.7,35.7,357.2,0.061,0.47,,,
T,09:07:01,52.35879826,4.952397533,4.9,1.2,52.17,15.5,0.061,0.32,,,
T,09:07:02,52.35880053,4.952398455,4.5,0.9,64.22,14,0.061,0.26,,,
T,09:07:03,52.35880254,4.952399377,5.2,0.8,71.69,15.6,0.062,0.23,,,
T,09:07:04,52.35880271,4.95239988,4.7,0.1,427.26,61.4,0.062,0.04,,,
T,09:07:05,52.35880572,4.952400634,4.8,1.2,49.07,8.7,0.062,0.34,,,
T,09:07:06,52.35880765,4.952401556,4.6,0.8,74.56,16.3,0.062,0.22,,,
T,09:07:07,52.35880991,4.952403149,4.7,1,60.78,23.3,0.062,0.27,,,
T,09:07:08,52.35880975,4.952403568,5.2,0.1,488.71,123.2,0.062,0.03,,,
T,09:07:09,52.35881444,4.952403903,4.7,1.9,31.88,2.5,0.063,0.52,,,
T,09:07:10,52.3588193,4.952408765,4.9,2.3,26.28,31.4,0.064,0.63,,,
T,09:07:11,52.35882416,4.952411111,5,2,29.55,16.4,0.064,0.56,,,
T,09:07:12,52.3588276,4.952413291,5.2,1.5,40.63,21.2,0.065,0.41,,,
T,09:07:13,52.35883238,4.952414883,5.2,2,30.72,11.5,0.065,0.54,,,
T,09:07:14,52.35883548,4.952417901,5.1,1.4,41.49,30.7,0.066,0.4,,,
T,09:07:15,52.35883808,4.952419996,5,1.2,51.69,26.2,0.066,0.32,,,
T,09:07:16,52.35884009,4.952423265,4.9,1.1,52.78,44.8,0.066,0.32,,,
T,09:07:17,52.35884252,4.952424271,4.7,1,59.73,14.2,0.066,0.28,,,
T,09:07:18,52.35884881,4.95242754,5.2,2.6,22.7,17.6,0.067,0.73,,,
T,09:07:19,52.35885417,4.952434497,5.8,2.7,21.87,38.4,0.068,0.76,,,
T,09:07:20,52.35886096,4.95243567,6.3,2.7,21.94,6,0.069,0.76,,,
T,09:07:21,52.35886708,4.952444304,6.2,3.2,18.52,40.8,0.07,0.9,,,
T,09:07:22,52.35887253,4.952457463,6.5,3.9,15.4,55.9,0.071,1.08,,,
T,09:07:23,52.35887764,4.952471377,6.3,4,15.08,59,0.072,1.11,,,
T,09:07:24,52.35888259,4.952481603,6.3,3.2,18.77,51.6,0.073,0.89,,,
T,09:07:25,52.35888627,4.952491661,5.3,2.9,20.87,59,0.073,0.8,,,
T,09:07:26,52.35889072,4.952501133,6.1,2.9,20.5,52.5,0.074,0.81,,,
T,09:07:27,52.35889591,4.952508258,5.7,2.7,22.08,39.9,0.075,0.75,,,
T,09:07:28,52.35889927,4.952518819,6,2.9,20.56,62.5,0.076,0.81,,,
T,09:07:29,52.35890044,4.952526866,5.8,2,29.58,76.6,0.076,0.56,,,
T,09:07:30,52.35890145,4.952536924,5.6,2.5,24,80.7,0.077,0.69,,,
T,09:07:31,52.3589058,4.952544635,5.8,2.6,23.31,47.2,0.078,0.71,,,
T,09:07:32,52.35890874,4.952549748,5.5,1.7,34.91,46.8,0.078,0.48,,,
T,09:07:33,52.35891352,4.952551341,6.1,2,30.72,11.5,0.079,0.54,,,
T,09:07:34,52.35891553,4.952553604,6.4,1,61.32,34.5,0.079,0.27,,,
T,09:07:35,52.35892064,4.952554861,6.3,2.1,28.97,8.5,0.08,0.58,,,
T,09:07:36,52.35892659,4.952558046,5.9,2.5,23.92,18.1,0.08,0.7,,,
T,09:07:37,52.35893279,4.952564919,6.4,3,19.98,34.1,0.081,0.83,,,
T,09:07:38,52.35893992,4.952571876,6.3,3.3,18.04,30.8,0.082,0.92,,,
T,09:07:39,52.35894696,4.952575313,6.4,2.9,20.38,16.6,0.083,0.82,,,
T,09:07:40,52.3589545,4.952579001,6.9,3.2,19.02,16.6,0.084,0.88,,,
T,09:07:41,52.35896179,4.952584198,6.5,3.2,18.83,23.5,0.085,0.89,,,
T,09:07:42,52.35896548,4.952587886,6.8,1.7,34.64,31.4,0.085,0.48,,,
T,09:07:43,52.35896825,4.952591071,6.5,1.4,44.26,35.1,0.086,0.38,,,
T,09:07:44,52.3589711,4.952597776,6.4,2,29.97,55.2,0.086,0.56,,,
T,09:07:45,52.35897713,4.952600962,6.4,2.5,23.62,17.9,0.087,0.71,,,
T,09:07:46,52.35898485,4.952602135,6.5,3.1,19.34,5.3,0.088,0.86,,,
T,09:07:47,52.35899407,4.952599201,6.6,3.8,15.95,349,0.089,1.05,,,
T,09:07:48,52.35900815,4.952594591,6.5,5.8,10.43,348.7,0.09,1.6,,,
T,09:07:49,52.35902013,4.952593669,6,4.8,12.48,357.3,0.092,1.34,,,
T,09:07:50,52.35903036,4.95260004,6.4,4.4,13.69,20.8,0.093,1.22,,,
T,09:07:51,52.35904042,4.952609511,6.3,4.7,12.9,29.9,0.094,1.29,,,
T,09:07:52,52.35904813,4.952613534,6.7,3.2,18.5,17.7,0.095,0.9,,,
T,09:07:53,52.35905442,4.952619821,6.2,3,20.32,31.4,0.096,0.82,,,
T,09:07:54,52.35906405,4.952619737,6.7,3.9,15.54,359.7,0.097,1.07,,,
