type,time,latitude,longitude,altitude (m),speed (km/h),pace (min/km),course,distance (km),distance_interval (m),color,name,desc
T,08:34:30,52.35971139,4.9522366,4.4,2.8,21.12,324.7,0.196,0.79,,,
T,08:34:31,52.35971625,4.952231739,4.5,2.3,26.28,328.6,0.197,0.63,,,
T,08:34:32,52.35972337,4.95222738,5.1,3,19.69,339.5,0.198,0.85,,,
T,08:34:33,52.35973176,4.952220172,4.7,3.8,15.81,332.3,0.199,1.05,,,
T,08:34:34,52.35973922,4.952216567,4.8,3.1,19.25,343.6,0.2,0.87,,,
T,08:34:35,52.359745,4.952210449,4.8,2.8,21.74,327.1,0.2,0.77,,,
T,08:34:36,52.3597507,4.952202653,5,3,20.15,320.1,0.201,0.83,,,
T,08:34:37,52.35975581,4.952194858,4.8,2.8,21.41,317,0.202,0.78,,,
T,08:34:38,52.35976386,4.952183208,5.3,4.3,13.93,318.5,0.203,1.2,,,
T,08:34:39,52.35977115,4.952175915,5.3,3.4,17.52,328.6,0.204,0.95,,,
T,08:34:40,52.35977844,4.95217097,5,3.2,18.97,337.5,0.205,0.88,,,
T,08:34:41,52.35978599,4.952163175,4.8,3.6,16.78,327.7,0.206,0.99,,,
T,08:34:42,52.35979135,4.952154038,5,3.1,19.33,313.9,0.207,0.86,,,
T,08:34:43,52.35979797,4.952143813,5,3.7,16.44,316.7,0.208,1.01,,,
T,08:34:44,52.35980569,4.952133754,5.1,4,15.18,321.5,0.209,1.1,,,
T,08:34:45,52.35981138,4.952124953,5,3.1,19.1,316.7,0.21,0.87,,,
T,08:34:46,52.35981884,4.952115649,5.1,3.8,15.96,322.7,0.211,1.04,,,
T,08:34:47,52.3598315,4.952106681,5.1,5.5,10.86,336.6,0.213,1.54,,,
T,08:34:48,52.35984324,4.952094359,5.2,5.6,10.74,327.3,0.214,1.55,,,
T,08:34:49,52.35985438,4.952076171,5.5,6.3,9.51,315.1,0.216,1.75,,,
T,08:34:50,52.35986662,4.952064855,4.8,5.6,10.65,330.5,0.217,1.56,,,
T,08:34:51,52.35987852,4.952056138,5.4,5.2,11.48,335.9,0.219,1.45,,,
T,08:34:52,52.35989453,4.952053036,5.2,6.5,9.29,353.3,0.221,1.79,,,
T,08:34:53,52.35990903,4.952046415,4.9,6,9.95,344.4,0.222,1.68,,,
T,08:34:54,52.35991834,4.952036859,5,4.4,13.63,327.9,0.224,1.22,,,
T,08:34:55,52.35992823,4.952021772,5.1,5.4,11.07,317,0.225,1.51,,,
T,08:34:56,52.35993703,4.952000482,4.6,6.3,9.52,304.1,0.227,1.75,,,
T,08:34:57,52.35994834,4.951977516,5,7.2,8.3,308.9,0.229,2.01,,,
T,08:34:58,52.35996008,4.951957902,5.1,6.7,8.92,314.4,0.231,1.87,,,
T,08:34:59,52.35997299,4.951940803,4.9,6.7,9.01,321,0.233,1.85,,,
T,08:35:00,52.35998673,4.951926637,5,6.5,9.22,327.8,0.234,1.81,,,
T,08:35:01,52.35999947,4.951914316,5,5.9,10.12,329.4,0.236,1.65,,,
T,08:35:02,52.36001339,4.951901073,5.5,6.5,9.3,329.8,0.238,1.79,,,
T,08:35:03,52.36002722,4.951891098,5,6.1,9.91,336.2,0.239,1.68,,,
T,08:35:04,52.36004055,4.951879615,4.8,6,9.94,332.2,0.241,1.68,,,
T,08:35:05,52.36005354,4.951866623,5,6.1,9.83,328.6,0.243,1.7,,,
T,08:35:06,52.36006376,4.951853883,5.1,5.2,11.65,322.7,0.244,1.43,,,
T,08:35:07,52.36007391,4.95183913,5,5.4,11.03,318.4,0.246,1.51,,,
T,08:35:08,52.36008388,4.951826893,4.7,5,12.01,323.2,0.247,1.39,,,
T,08:35:09,52.36009444,4.951816499,5.1,4.9,12.15,329,0.249,1.37,,,
T,08:35:10,52.3601045,4.951805268,4.8,4.9,12.29,325.7,0.25,1.36,,,
T,08:35:11,52.36011364,4.95179194,5.2,4.9,12.23,318.3,0.251,1.36,,,
T,08:35:12,52.36012411,4.95177635,5.5,5.7,10.57,317.7,0.253,1.58,,,
T,08:35:13,52.36013375,4.951759754,5,5.6,10.69,313.6,0.254,1.56,,,
T,08:35:14,52.36014549,4.951741397,5.2,6.5,9.22,316.3,0.256,1.81,,,
T,08:35:15,52.36015714,4.951726897,5.3,5.9,10.23,322.8,0.258,1.63,,,
T,08:35:16,52.36016938,4.951711139,5.2,6.2,9.61,321.8,0.26,1.73,,,
T,08:35:17,52.36018027,4.9516958,5,5.8,10.41,319.3,0.261,1.6,,,
T,08:35:18,52.36019201,4.951682389,4.7,5.7,10.46,325.1,0.263,1.59,,,
T,08:35:19,52.36020207,4.951670738,5.2,4.9,12.15,324.7,0.264,1.37,,,
T,08:35:20,52.36021238,4.951657914,5.3,5.2,11.56,322.8,0.266,1.44,,,
T,08:35:21,52.36022369,4.95164576,5.1,5.4,11.06,326.7,0.267,1.51,,,
T,08:35:22,52.36023677,4.951633522,5.1,6,9.94,330.2,0.269,1.68,,,
T,08:35:23,52.36024984,4.951621955,5.1,6,10.07,331.6,0.27,1.65,,,
T,08:35:24,52.36026384,4.951607958,4.8,6.6,9.13,328.6,0.272,1.83,,,
T,08:35:25,52.36027784,4.951596139,4.7,6.3,9.51,332.7,0.274,1.75,,,
T,08:35:26,52.36029016,4.95158717,5,5.4,11.1,336,0.275,1.5,,,
T,08:35:27,52.36030248,4.9515751,4.3,5.8,10.42,329.1,0.277,1.6,,,
T,08:35:28,52.36031413,4.951564204,5.2,5.4,11.16,330.3,0.279,1.49,,,
T,08:35:29,52.36032729,4.951551128,5.6,6.2,9.72,328.8,0.28,1.71,,,
T,08:35:30,52.36034255,4.951536795,5.2,7,8.51,330.2,0.282,1.96,,,
T,08:35:31,52.36035663,4.951525899,4.9,6.2,9.61,334.7,0.284,1.73,,,
T,08:35:32,52.36037004,4.951516511,4.7,5.8,10.27,336.9,0.286,1.62,,,
T,08:35:33,52.36038345,4.951509973,4.6,5.6,10.7,343.4,0.287,1.56,,,
T,08:35:34,52.36039778,4.951505111,5.6,5.9,10.23,348.3,0.289,1.63,,,
T,08:35:35,52.36041212,4.951501172,5.2,5.8,10.31,350.5,0.29,1.62,,,
T,08:35:36,52.36042771,4.951499999,5.1,6.3,9.6,357.4,0.292,1.74,,,
T,08:35:37,52.36044313,4.951497903,5.2,6.2,9.68,355.3,0.294,1.72,,,
T,08:35:38,52.36045864,4.951497065,4.9,6.2,9.65,358.1,0.296,1.73,,,
T,08:35:39,52.36047322,4.951495724,5.4,5.9,10.25,356.8,0.297,1.63,,,
T,08:35:40,52.36048579,4.951496394,4.8,5,11.91,1.9,0.299,1.4,,,
T,08:35:41,52.36049619,4.951497316,5.2,4.2,14.39,3.1,0.3,1.16,,,
T,08:35:42,52.36049937,4.951498741,5.4,1.3,45.35,15.3,0.3,0.37,,,
T,08:35:43,52.36050038,4.951499077,5.3,0.4,145.89,11.5,0.3,0.11,,,
T,08:35:44,52.36049769,4.951501507,5.2,1.2,48.83,151,0.301,0.34,,,
T,08:35:45,52.36049845,4.951502932,4.8,0.5,129.88,49.1,0.301,0.13,,,
T,08:35:46,52.36049862,4.951503016,4.9,0.1,853.98,17,0.301,0.02,,,
T,08:35:47,52.3604987,4.951503267,5.2,0.1,854.68,61.4,0.301,0.02,,,
T,08:35:48,52.36050013,4.951504357,5.2,0.6,95.2,25,0.301,0.18,,,
T,08:35:49,52.36050155,4.951504944,4.9,0.6,101.93,14.1,0.301,0.16,,,
T,08:35:50,52.36050289,4.951504106,5.7,0.6,104.31,339.1,0.301,0.16,,,
T,08:35:51,52.36050356,4.951504022,5.3,0.3,222.7,355.6,0.301,0.07,,,
T,08:35:52,52.3605044,4.951504273,4.9,0.3,175.75,10.4,0.301,0.09,,,
T,08:35:53,52.36050515,4.951505698,4.9,0.5,129.86,49.1,0.302,0.13,,,
T,08:35:54,52.36050591,4.951506285,5.3,0.3,179.28,25.4,0.302,0.09,,,
T,08:35:55,52.36050717,4.951506537,5.2,0.5,118.25,7,0.302,0.14,,,
T,08:35:56,52.36050759,4.951506956,5,0.2,304.82,31.4,0.302,0.05,,,
T,08:35:57,52.3605065,4.951507961,4.9,0.5,119.67,150.6,0.302,0.14,,,
T,08:35:58,52.36050666,4.951508297,5.3,0.1,565.19,50.7,0.302,0.03,,,
T,08:35:59,52.36050658,4.951509051,5,0.2,319.13,100.3,0.302,0.05,,,
T,08:36:00,52.36050633,4.95150947,4.9,0.1,416.88,134.5,0.302,0.04,,,
T,08:36:01,52.36050591,4.95150947,5,0.2,357.39,180,0.302,0.05,,,
T,08:36:02,52.36050541,4.951510141,5.3,0.3,230.71,140.8,0.302,0.07,,,
T,08:36:03,52.36050583,4.951510392,4.9,0.2,335.48,20.1,0.302,0.05,,,
T,08:36:04,52.36050507,4.95151056,5.2,0.3,196.73,172.3,0.302,0.08,,,
T,08:36:05,52.36050432,4.951510811,5.2,0.3,194.56,168.5,0.302,0.09,,,
T,08:36:06,52.36050448,4.951510476,5.2,0.1,565.19,309.3,0.302,0.03,,,
T,08:36:07,52.36050507,4.951507961,5.2,0.7,90.92,290.9,0.303,0.18,,,
T,08:36:08,52.36050775,4.951506201,5.2,1.2,51.82,338.2,0.303,0.32,,,
T,08:36:09,52.36051044,4.951506872,5.1,1.1,55.2,8.7,0.303,0.3,,,
T,08:36:10,52.36050884,4.951507626,5,0.7,90.33,163.9,0.303,0.18,,,
T,08:36:11,52.36050851,4.951507794,5.7,0.1,427.15,163,0.304,0.04,,,
T,08:36:12,52.36050859,4.951508632,5.1,0.2,288.06,80.7,0.304,0.06,,,
T,08:36:13,52.36050842,4.951508129,5.3,0.1,427.27,241.4,0.304,0.04,,,
T,08:36:14,52.36050616,4.951509302,5.3,1,63.08,162.4,0.304,0.26,,,
T,08:36:15,52.36050608,4.951509302,5.6,0,1787.35,180,0.304,0.01,,,
T,08:36:16,52.36050398,4.951510895,5.4,0.9,64.81,155.1,0.304,0.26,,,
T,08:36:17,52.36050448,4.951512488,5.4,0.4,136.53,62.7,0.304,0.12,,,
T,08:36:18,52.36050163,4.951512991,4.9,1.1,52.25,173.8,0.305,0.32,,,
T,08:36:19,52.36050231,4.951512655,5,0.3,213.6,343,0.305,0.08,,,
T,08:36:20,52.36050155,4.951509889,5.5,0.7,80.79,245.9,0.305,0.21,,,
T,08:36:21,52.36050071,4.9515088,5.4,0.4,139.82,218.4,0.305,0.12,,,
T,08:36:22,52.36050063,4.951509973,5.2,0.3,207.09,96.7,0.305,0.08,,,
T,08:36:23,52.36050122,4.951510727,4.9,0.3,200.57,38.1,0.305,0.08,,,
T,08:36:24,52.36050205,4.951509973,5.4,0.4,156.51,331.2,0.305,0.11,,,
T,08:36:25,52.36050348,4.951509973,5.1,0.6,105.12,0,0.305,0.16,,,
T,08:36:26,52.36050465,4.95150947,5.3,0.5,123.47,345.3,0.306,0.13,,,
T,08:36:27,52.36050608,4.951507961,5,0.7,88.2,327.1,0.306,0.19,,,
T,08:36:28,52.36050683,4.951506956,5,0.4,153.82,320.8,0.306,0.11,,,
T,08:36:29,52.36050331,4.951506537,5.3,1.4,42.43,184.2,0.306,0.39,,,
T,08:36:30,52.360508,4.951501675,5.3,2.2,26.95,327.7,0.307,0.62,,,
T,08:36:31,52.36051052,4.951501423,5.2,1,59.45,356.5,0.307,0.28,,,
T,08:36:32,52.36051085,4.951501675,5.5,0.1,405.95,24.6,0.307,0.04,,,
T,08:36:33,52.36051228,4.951493293,5.4,2.1,28.12,285.6,0.308,0.59,,,
T,08:36:34,52.36051345,4.951479798,5.2,3.3,17.95,278.1,0.309,0.93,,,
T,08:36:35,52.36051496,4.951464711,5.3,3.7,16,279.3,0.31,1.04,,,
T,08:36:36,52.36051731,4.951450964,5.4,3.5,17.14,285.6,0.311,0.97,,,
T,08:36:37,52.36052041,4.951440738,5.2,2.8,21.44,296.4,0.312,0.78,,,
T,08:36:38,52.3605236,4.951430848,5.2,2.7,21.89,297.8,0.312,0.76,,,
T,08:36:39,52.36052829,4.951421795,5.3,2.9,20.62,310.3,0.313,0.81,,,
T,08:36:40,52.36053659,4.951415677,5.3,3.6,16.45,335.8,0.314,1.01,,,
T,08:36:41,52.36054447,4.951414,5.2,3.2,18.85,352.6,0.315,0.88,,,
T,08:36:42,52.36055235,4.951413078,5.3,3.2,18.96,355.9,0.316,0.88,,,
T,08:36:43,52.3605598,4.951412743,5.3,3,20.07,358.4,0.317,0.83,,,
T,08:36:44,52.36056626,4.95141048,5.3,2.6,22.69,347.9,0.317,0.73,,,
T,08:36:45,52.36057162,4.951409055,5.3,2.2,27.56,350.8,0.318,0.6,,,
T,08:36:46,52.36057816,4.951406624,5.3,2.7,22.34,347.2,0.319,0.75,,,
T,08:36:47,52.36058462,4.951401763,5.5,2.8,21.07,335.3,0.32,0.79,,,
T,08:36:48,52.36059182,4.951398745,5.5,3,20.13,345.7,0.32,0.83,,,
T,08:36:49,52.36059861,4.951398745,5.6,2.7,22.06,0,0.321,0.76,,,
T,08:36:50,52.36060658,4.951398578,5.3,3.2,18.81,359.3,0.322,0.89,,,
T,08:36:51,52.36061261,4.951403355,5.1,2.7,22.33,25.8,0.323,0.75,,,
T,08:36:52,52.36061454,4.951405367,4.8,0.9,65.47,32.5,0.323,0.25,,,
T,08:36:53,52.36061219,4.951412156,5,1.9,31.38,119.5,0.324,0.53,,,
T,08:36:54,52.36060909,4.951419113,5,2.1,28.43,126.1,0.324,0.59,,,
T,08:36:55,52.3606132,4.951412911,5.2,2.2,26.78,317.3,0.325,0.62,,,
T,08:36:56,52.36061236,4.951413581,5,0.4,160.48,154,0.325,0.1,,,
T,08:36:57,52.36061571,4.951409055,4.9,1.7,34.43,320.5,0.325,0.48,,,
T,08:36:58,52.36061898,4.951407798,4.9,1.3,44.6,346.8,0.326,0.37,,,
T,08:36:59,52.36062066,4.951409725,5.2,0.8,73.06,35.1,0.326,0.23,,,
T,08:37:00,52.36062376,4.951412156,5.2,1.4,43.54,25.6,0.326,0.38,,,
T,08:37:01,52.36062644,4.951413414,5.1,1.1,53.68,16,0.327,0.31,,,
T,08:37:02,52.36062829,4.951411821,4.8,0.8,71.81,332.2,0.327,0.23,,,
T,08:37:03,52.36062829,4.951411653,4.9,0,1459.72,270,0.327,0.01,,,
T,08:37:04,52.36062937,4.951406876,4.8,1.3,47.98,290.5,0.327,0.35,,,
T,08:37:05,52.36063013,4.951405535,4.7,0.4,134.34,312.6,0.327,0.12,,,
T,08:37:06,52.3606313,4.951404361,5.5,0.6,108.86,328.6,0.328,0.15,,,
T,08:37:07,52.36063239,4.95140411,5.1,0.4,136.11,352,0.328,0.12,,,
T,08:37:08,52.36063407,4.951405451,4.7,0.7,80.24,26,0.328,0.21,,,
T,08:37:09,52.36063591,4.951406373,5.2,0.8,77.67,17,0.328,0.21,,,
T,08:37:10,52.36063742,4.951406876,5.4,0.6,97.27,11.5,0.328,0.17,,,
T,08:37:11,52.36063759,4.951406624,4.4,0.1,658.23,317.5,0.328,0.03,,,
T,08:37:12,52.36063776,4.951407378,5.2,0.2,304.86,70,0.328,0.05,,,
T,08:37:13,52.36063868,4.951407211,4.9,0.4,161.45,353.7,0.328,0.1,,,
T,08:37:14,52.36063566,4.951409893,5.2,1.4,43.6,151.5,0.329,0.38,,,
T,08:37:15,52.36063306,4.95141333,4.8,1.3,44.8,141.1,0.329,0.37,,,
T,08:37:16,52.36063348,4.951407714,5.1,1.4,43.24,277,0.33,0.39,,,
T,08:37:17,52.36063298,4.951409474,5.6,0.5,125.95,115.1,0.33,0.13,,,
T,08:37:18,52.36063155,4.95140939,5,0.6,105.05,182.1,0.33,0.16,,,
T,08:37:19,52.36063172,4.951413414,5.1,1,60.67,86.1,0.33,0.27,,,
T,08:37:20,52.36063122,4.951417269,5,1,62.06,102.1,0.33,0.27,,,
T,08:37:21,52.36063072,4.951418778,5.3,0.4,142.42,118.6,0.331,0.12,,,
T,08:37:22,52.36063558,4.951417018,5.4,2,30.08,347.5,0.331,0.55,,,
T,08:37:23,52.3606365,4.951413162,5.7,1,59.1,291.4,0.331,0.28,,,
T,08:37:24,52.36063918,4.951405535,5.4,2.2,27.81,299.9,0.332,0.6,,,
T,08:37:25,52.36063985,4.951400422,5.6,1.3,46.79,282.1,0.332,0.36,,,
T,08:37:26,52.36063885,4.951396734,5.5,1,60.59,245.9,0.333,0.28,,,
T,08:37:27,52.36063876,4.951401092,5.2,1.1,56.1,91.8,0.333,0.3,,,
T,08:37:28,52.36063818,4.951401511,5,0.3,233.9,156.4,0.333,0.07,,,
T,08:37:29,52.36063809,4.951399751,5.5,0.4,138.57,265.5,0.333,0.12,,,
T,08:37:30,52.36063943,4.951394889,5.8,1.3,45.88,294.3,0.333,0.36,,,
T,08:37:31,52.36064077,4.95138986,4.9,1.3,44.6,293.6,0.334,0.37,,,
T,08:37:32,52.36063792,4.951392291,4.6,1.3,46.59,152.5,0.334,0.36,,,
T,08:37:33,52.36063717,4.951391872,5.5,0.3,187.97,198.7,0.334,0.09,,,
T,08:37:34,52.36063692,4.951390782,5,0.3,210.11,249.3,0.334,0.08,,,
T,08:37:35,52.36063633,4.951389106,5.3,0.5,126.69,240.2,0.334,0.13,,,
T,08:37:36,52.36064061,4.951392626,5.4,1.9,31.29,26.7,0.335,0.53,,,
T,08:37:37,52.36065033,4.951394135,5.4,3.9,15.34,5.4,0.336,1.09,,,
T,08:37:38,52.36066475,4.951396147,5.3,5.8,10.35,4.9,0.338,1.61,,,
T,08:37:39,52.36067564,4.951403607,5.2,4.7,12.68,22.7,0.339,1.31,,,
T,08:37:40,52.36067992,4.951412408,5.4,2.8,21.78,51.5,0.34,0.77,,,
T,08:37:41,52.36067908,4.951422466,5.2,2.5,24.1,97.8,0.34,0.69,,,
T,08:37:42,52.3606795,4.951429423,5,1.7,35,84.4,0.341,0.48,,,
T,08:37:43,52.36068168,4.951432608,4.8,1.2,51.22,41.8,0.341,0.33,,,
T,08:37:44,52.36068377,4.951437889,4.8,1.5,38.88,57,0.342,0.43,,,
T,08:37:45,52.36068277,4.951426573,5,2.8,21.4,261.7,0.342,0.78,,,
T,08:37:46,52.36068285,4.9514254,5,0.3,207.07,276.7,0.343,0.08,,,
T,08:37:47,52.3606821,4.951426741,5,0.4,134.33,132.6,0.343,0.12,,,
T,08:37:48,52.36068185,4.951424478,5,0.6,106.37,259.7,0.343,0.16,,,
T,08:37:49,52.36068092,4.951421795,4.8,0.8,79.53,240.6,0.343,0.21,,,
T,08:37:50,52.36068076,4.951419532,4.9,0.6,107.32,263.1,0.343,0.16,,,
T,08:37:51,52.3606795,4.951416934,5,0.8,73.87,231.6,0.343,0.23,,,
T,08:37:52,52.360679,4.951415341,5,0.4,136.53,242.7,0.344,0.12,,,
T,08:37:53,52.36067849,4.951413162,5.1,0.6,105.05,249.3,0.344,0.16,,,
T,08:37:54,52.36067807,4.951411234,5.2,0.5,119.58,250.4,0.344,0.14,,,
T,08:37:55,52.36067841,4.951409139,5.2,0.5,112.96,284.7,0.344,0.15,,,
T,08:37:56,52.360679,4.951407295,5.3,0.5,117.72,297.5,0.344,0.14,,,
T,08:37:57,52.36067925,4.951406708,5,0.2,341.58,305.1,0.344,0.05,,,
T,08:37:58,52.36067958,4.951406121,4.8,0.2,304.82,313.1,0.344,0.05,,,
T,08:37:59,52.36067975,4.951405451,4.9,0.2,337.76,292.3,0.344,0.05,,,
T,08:38:00,52.36068042,4.951404613,5.2,0.3,177.38,322.6,0.344,0.09,,,
T,08:38:01,52.36068101,4.951404613,5.2,0.2,255.29,0,0.344,0.07,,,
T,08:38:02,52.36068193,4.951401846,5.5,0.8,77.68,298.6,0.345,0.21,,,
T,08:38:03,52.36068327,4.951399164,4.9,0.8,70.65,309.3,0.345,0.24,,,
T,08:38:04,52.36068394,4.951398829,5.5,0.3,213.57,343,0.345,0.08,,,
T,08:38:05,52.36068344,4.951395225,5.2,0.9,66.18,257.1,0.345,0.25,,,
T,08:38:06,52.36068377,4.951395309,4.9,0.1,441.57,8.7,0.345,0.04,,,
T,08:38:07,52.36068419,4.951395728,5.1,0.2,304.8,31.4,0.345,0.05,,,
T,08:38:08,52.36068402,4.951396314,5.1,0.2,377.88,115.1,0.345,0.04,,,
T,08:38:09,52.36068394,4.951398829,5,0.6,97.15,93.1,0.346,0.17,,,
T,08:38:10,52.36068545,4.951399919,5,0.7,90.8,23.8,0.346,0.18,,,
T,08:38:11,52.36068511,4.951400422,5.4,0.2,329,137.5,0.346,0.05,,,
T,08:38:12,52.36068486,4.951402601,5.6,0.5,110.32,100.7,0.346,0.15,,,
T,08:38:13,52.3606862,4.951405032,5,0.8,74.77,47.9,0.346,0.22,,,
T,08:38:14,52.36068805,4.95140763,5.5,1,61.5,40.7,0.346,0.27,,,
T,08:38:15,52.36068847,4.951408468,5.4,0.3,226.06,50.7,0.346,0.07,,,
T,08:38:16,52.3606878,4.951411067,5.5,0.7,86.76,112.9,0.347,0.19,,,
T,08:38:17,52.36068696,4.951411905,5.4,0.4,152.4,148.6,0.347,0.11,,,
T,08:38:18,52.36068654,4.951410648,5.2,0.4,170.9,241.4,0.347,0.1,,,
T,08:38:19,52.36068595,4.951409474,5.2,0.4,161.48,230.7,0.347,0.1,,,
T,08:38:20,52.36068528,4.951409306,5.5,0.3,220.82,188.7,0.347,0.08,,,
T,08:38:21,52.36068637,4.951408133,5.7,0.5,114.76,326.7,0.347,0.15,,,
T,08:38:22,52.36068746,4.951407881,5.8,0.4,136.1,352,0.347,0.12,,,
T,08:38:23,52.36068746,4.951409474,5.8,0.4,153.63,90,0.347,0.11,,,
T,08:38:24,52.36068721,4.951409977,5.3,0.2,376.76,129.3,0.347,0.04,,,
T,08:38:25,52.36068738,4.951411989,5.4,0.5,120.5,82.2,0.348,0.14,,,
T,08:38:26,52.36068763,4.951414,5.7,0.5,119.16,78.4,0.348,0.14,,,
T,08:38:27,52.36068637,4.951415593,5.3,0.6,94.14,142.3,0.348,0.18,,,
T,08:38:28,52.36068671,4.951420622,5.7,1.2,48.36,83.8,0.348,0.34,,,
T,08:38:29,52.36068763,4.951425651,6,1.3,46.6,73.3,0.349,0.36,,,
T,08:38:30,52.36068905,4.951431602,5.5,1.6,38.29,68.6,0.349,0.44,,,
T,08:38:31,52.36068939,4.951435207,5.8,0.9,67.11,81.3,0.349,0.25,,,
T,08:38:32,52.36068704,4.951435374,6,0.9,63.76,177.5,0.35,0.26,,,
T,08:38:33,52.36068545,4.951431602,5.7,1.1,53.39,235.3,0.35,0.31,,,
T,08:38:34,52.36068386,4.951425651,5.5,1.6,37.67,246.3,0.35,0.44,,,
T,08:38:35,52.36068595,4.951417688,5.3,2.1,28.23,293.3,0.351,0.59,,,
T,08:38:36,52.36068495,4.951409223,5.7,2.1,28.37,259,0.352,0.59,,,
T,08:38:37,52.36068461,4.951402349,5.4,1.7,35.48,265.4,0.352,0.47,,,
T,08:38:38,52.36068637,4.951394722,5.6,2,30.01,290.7,0.353,0.56,,,
T,08:38:39,52.36068931,4.951390363,5.9,1.6,37.77,317.8,0.353,0.44,,,
T,08:38:40,52.36069199,4.951388016,5.6,1.2,49.22,331.9,0.353,0.34,,,
T,08:38:41,52.360694,4.95138701,6,0.8,71.2,343,0.354,0.23,,,
T,08:38:42,52.36069559,4.95138701,5.7,0.6,94.05,0,0.354,0.18,,,
T,08:38:43,52.36069794,4.951383658,5.7,1.2,48.04,318.9,0.354,0.35,,,
T,08:38:44,52.3607028,4.951383574,5.7,1.9,30.81,359.4,0.355,0.54,,,
T,08:38:45,52.36070573,4.951381814,5.6,1.3,47.92,339.9,0.355,0.35,,,
T,08:38:46,52.36071093,4.95137888,5.4,2.2,27.24,341,0.356,0.61,,,
T,08:38:47,52.36071529,4.951378629,5.6,1.7,34.34,358,0.356,0.49,,,
T,08:38:48,52.36071965,4.951378377,5.8,1.7,34.34,358,0.357,0.49,,,
T,08:38:49,52.3607235,4.951379131,5.5,1.6,38.57,6.8,0.357,0.43,,,
T,08:38:50,52.36072267,4.951379467,5.4,0.3,173.56,166.3,0.357,0.1,,,
T,08:38:51,52.36072552,4.951380724,5.4,1.2,50.74,15.1,0.357,0.33,,,
T,08:38:52,52.36072677,4.95138349,6,0.8,71.02,53.3,0.358,0.23,,,
T,08:38:53,52.36072778,4.95138173,5.4,0.6,101.61,313.1,0.358,0.16,,,
T,08:38:54,52.3607308,4.951378461,5.3,1.5,41.37,326.5,0.358,0.4,,,
T,08:38:55,52.36073675,4.951378712,5,2.4,25.16,1.5,0.359,0.66,,,
T,08:38:56,52.36074396,4.951383406,5.1,3.1,19.3,21.7,0.36,0.86,,,
T,08:38:57,52.36075242,4.95138634,5.4,3.5,17.31,11.9,0.361,0.96,,,
T,08:38:58,52.36075988,4.951386256,5.6,3,20.08,359.6,0.362,0.83,,,
T,08:38:59,52.36076793,4.951388184,5.9,3.3,18.42,8.3,0.362,0.9,,,
T,08:39:00,52.36077556,4.951389357,5.2,3.1,19.55,5.4,0.363,0.85,,,
T,08:39:01,52.36078301,4.951390782,5.3,3,19.94,6.7,0.364,0.84,,,
T,08:39:02,52.36079064,4.951394554,4.8,3.2,18.79,16.8,0.365,0.89,,,
T,08:39:03,52.36080003,4.951396734,4.8,3.8,15.8,8.1,0.366,1.06,,,
T,08:39:04,52.36080724,4.951401679,5.4,3.1,19.16,22.7,0.367,0.87,,,
T,08:39:05,52.36081461,4.95140587,5.3,3.1,19.18,19.1,0.368,0.87,,,
T,08:39:06,52.36082174,4.951407462,5.3,2.9,20.83,7.8,0.369,0.8,,,
T,08:39:07,52.36082937,4.951405451,5.4,3.1,19.39,350.9,0.369,0.86,,,
T,08:39:08,52.36083632,4.951403774,5.5,2.8,21.3,351.6,0.37,0.78,,,
T,08:39:09,52.36084194,4.951404529,5.3,2.3,26.58,4.7,0.371,0.63,,,
T,08:39:10,52.36084881,4.951404696,5.3,2.8,21.79,0.9,0.372,0.76,,,
T,08:39:11,52.36085569,4.951403942,4.8,2.8,21.74,356.2,0.372,0.77,,,
T,08:39:12,52.36086424,4.951400422,5.5,3.5,16.99,345.9,0.373,0.98,,,
T,08:39:13,52.36087329,4.951399248,5.3,3.6,16.49,355.5,0.374,1.01,,,
T,08:39:14,52.36088326,4.95139732,5.2,4,14.91,353.3,0.376,1.12,,,
T,08:39:15,52.36089106,4.951395225,5.5,3.2,18.96,350.7,0.376,0.88,,,
T,08:39:16,52.36089818,4.951397656,5.2,2.9,20.58,11.8,0.377,0.81,,,
T,08:39:17,52.36090455,4.951402182,5.2,2.8,21.56,23.5,0.378,0.77,,,
T,08:39:18,52.36090891,4.951406037,5.3,2,30.22,28.4,0.379,0.55,,,
T,08:39:19,52.36091109,4.951411821,5.8,1.7,36.02,58.3,0.379,0.46,,,
T,08:39:20,52.36091319,4.951413833,5.2,1,61.62,30.4,0.379,0.27,,,
T,08:39:21,52.36091386,4.951418694,5.6,1.2,49.09,77.3,0.38,0.34,,,
T,08:39:22,52.36091511,4.951422634,5.5,1.1,55.07,62.4,0.38,0.3,,,
T,08:39:23,52.36091671,4.951425567,5.5,1,62.4,48.4,0.38,0.27,,,
T,08:39:24,52.36091838,4.951428752,5.5,1,58.25,49.2,0.38,0.29,,,
T,08:39:25,52.36092065,4.951429255,5.4,0.9,65.58,7.7,0.381,0.25,,,
T,08:39:26,52.36092266,4.951432273,5.3,1.1,54.84,42.5,0.381,0.3,,,
T,08:39:27,52.36092408,4.951438475,5.6,1.6,36.93,69.4,0.381,0.45,,,
T,08:39:28,52.36092475,4.951441158,5.5,0.7,84.44,67.7,0.382,0.2,,,
T,08:39:29,52.36092442,4.951442666,5.8,0.4,152.42,110,0.382,0.11,,,
T,08:39:30,52.36092383,4.951443588,6.1,0.3,183.96,136.2,0.382,0.09,,,
